GroupId: 84310100400

圣亚: 你，你好。
圣亚: 如果不介意的话……我可以问一下现在是什么情况吗？

堇: 嗯？啊！你好！
堇: 请问是来这里训练的吗？

圣亚: 训练……？
圣亚: 所以那是在运动吗？

圣亚: （果然不是在体罚啊。我好像多管闲事了）

堇: 我现在正和在场的各位进行愉快的训练。
堇: 有健康的身体才有健全的精神！

堇: 请看吧，那些人脸上爽朗的表情！

头盔团: 最好是爽朗的表情啦！！！

头盔团: ……而且我们戴著头盔又看不到脸！不要瞎掰好吗！！！

圣亚: （……爽朗？）

堇: 话说回来，真的非常抱歉。
堇: 目前可以训练的位置都满了，可能无法立刻开始……

圣亚: 没，没关系的。
圣亚: 我只是来见习一下而已……

头盔团: ……！！
头盔团: 你听到了吗？

头盔团: 当然听到了！！
头盔团: 因为现在没有位置，所以没办法训练对吧！？

头盔团: 那怎么行！
头盔团: 像这种该死……

头盔团: ……这种愉快清爽的运动，如果只有我们能体验就太自私了！你说对不对！？

头盔团: 没错没错！我把位置让给你体验看看吧！
头盔团: 永远抵达不了的数字10！！！

圣亚: ……咦。

圣亚: （这是……什么感觉？
圣亚: 这股恶寒……仿佛绝对不能牵扯进去的……）

圣亚: （简直像是……没错）

圣亚: （……是生存的本能！！）

堇: 各位……！居然愿意为了迎接新来的会员而让位……！！

堇: 实在太令人感动了。
堇: 这也是训练带来的正面心态，以及内啡肽分泌的效果吧。

堇: 拜其所赐，现在正好有空位了。
堇: 新来的会员！！

堇: 来，请过来这边，跟我一起进入训练的世界……！

堇: ……咦？

堇: ……人呢？
