GroupId: 80000028

标题: 巧克力口味的秘药

旁白: 沙耶的研究室
旁白: （收到沙耶的联络后，来到了沙耶的研究室）
沙耶: 欢迎来到我的研究室，老师！
沙耶: 今天请老师来是有个药想请老师试试。
沙耶: 那就是……用巧克力制作的长生不老灵药！
沙耶: 外面满街都是便宜卖的巧克力，所以就试著用巧克力来制作灵药了。
老师: 逃跑
沙耶: 等一下，为什么要逃跑啊老师！
沙耶: 这一切都是炼丹术的发展必要的事呀！
老师: 巧克力要怎么做成长生不老药……？
沙耶: 巧克力富含抗氧化的成分。
沙耶: 老师不觉得只要萃取这种成分加以浓缩，再混合其他材料就能让身体回春吗？
沙耶: 于是完成的就是这个药。
沙耶: 来吧，老师。别担心，一口干掉吧。毕竟用上了巧克力，不会难喝到哪里去的。
老师: 做好心理准备后喝下沙耶给的药
沙耶: 效果怎么样？回春了吗？
老师: 我也不太清楚……
沙耶: 是吗……？唔嗯，就算没有变年轻，
沙耶: 应该也会有全身发出金光，或是冒出毛发的效果才对啊……
老师: 都知道有那种副作用还给我喝啊……
沙耶: 哎呀哎呀，总之先分析一下成分吧……
沙耶: 唔嗯，原来如此啊……明明加入了这么多种材料，
沙耶: 结果成品的成分居然几乎就是普通的巧克力……是被中和了吗？
沙耶: 我最后做出来的只是普通的巧克力啊……
沙耶: 这也没办法。虽然是失败品有点抱歉，但这些就给老师吧。
沙耶: 反正只是巧克力而已，况且我本来就没那么喜欢巧克力。
沙耶: 如果在今天正常地送给老师，感觉又有点奇怪……
沙耶: 咦，今天……？老师，你这个问题是认真的吗？
沙耶: ……
沙耶: 看来药的副作用可能有点严重。要不要留下来检查一下？
