GroupId: 10053100

标题: 后日谈烤肉与悠闲

木乃香: 嗯～烤肉的味道真香～

木乃香: 大家拿盘子过来，我帮你们分吧。

太妹A: ……

木乃香: 怎么了？叫你拿盘子啊。

太妹A: 那个……虽然很感谢你们……

太妹B: 可是我们就这样混进来白吃白喝……真的没问题吗……

木乃香: 你在说什么傻话？

木乃香: 总不能让你们饿肚子吧？大家不都是为了吃饭而活著的吗？

太妹A: 没有啦，就是觉得有点……

木乃香: 不用想那些有的没的，闭上嘴赶快吃吧。

太妹A: 闭上嘴就不能吃了吧……？

木乃香: 好像也是……？

玲奈: ……

木乃香: 怎么了？

玲奈: 木乃香你啊……如果老是对别人那么好的话，总有一天会被狠狠背叛的哦？

木乃香: 哼嗯～？

玲奈: 为，为什么要突然靠过来啦！很恶心耶！

木乃香: 原来你这么担心姐姐我啊～？

玲奈: 吓啊──！我什么时候说过那种话了！

玲奈: 虽然……也不是说完全不担心啦！

木乃香: 哎唷～不需要为了这种事情担心啦～

木乃香: 玲奈……姐姐我来传授你两个人生智慧吧。

木乃香: 第一，任何事情只要硬著头皮做下去，总有办法能够解决。

木乃香: 第二，世界上没有力量解决不了的事！啊哈哈！

玲奈: 唉……也是啦，我何必担心一个能徒手砸烂巴士的人呢……

未来: 哈啊～真幸福～

未来: 我有多久没吃到肉了啊……

翼: ……

未来: 咳……！

未来: 差点就在部员面前失去威严了，好险好险……

翼: 嗯？部长你怎么了吗？
翼: 怎么吃到一半突然停下来？

未来: 没，没有啦……肉吃太多稍微有点腻了，啊哈哈……

翼: 不愧是部长！看来你还是一样过得很好呢！

未来: 那，那那，那当然啰！

未来: 话说回来……翼一直待在我旁边没关系吗？

翼: 啊，抱歉。因为好久没见到你的关系，一时太高兴了……

翼: 打扰到你了吗……

未来: 没，没有啦，我不是那个意思！只是顺口问问而已！

翼: 那，那就……再待一会吧。

翼: 呵呵呵。

未来: 这样要我怎么吃啊……

木乃香: 喂，骗子。

未来: 就跟你说不要那样叫我了！

木乃香: 虽然是个骗子，对待部员倒是挺不错的嘛？
木乃香: 我还是第一次看见所长这么亲近别人呢。

未来: 就说了我不是骗子……

翼: 那个……木乃香君。

翼: 这是我发自内心的忠告……劝你还是别太相信媒体比较好。

木乃香: ……咦？

翼: 奇普托斯的所有主流媒体，都在联邦学生会的控制之下。
翼: 而联邦学生会和研讨会的密切关系，在业界里也是众所周知的事实。

翼: 我们部长只是受人诬陷而已。

翼: 因为部长的才能太过出众，感受到威胁的研讨会「大姐头」才会亲自出手进行打压。

木乃香: 啊啊……是那种设定？

未来: 什么设定！？我被大姐头亲自驱逐可是千真万确的事实耶！

木乃香: OK，OK～

未来: 你完全不相信吧！？

木乃香: 先不说这个了，我们换个话题吧。

木乃香: 不管有什么原因……半夜爬到2楼确认别人睡觉的样子，未免有点过度保护了吧？

木乃香: 虽然你会担心所长的心情，我也多少能够理解就是了。

未来: ……这是什么意思？

木乃香: 就是我们拍照的那天啊？当时在窗外的不就是你吗？

未来: 我什么时候说过那种话了？

木乃香: ……？

未来: 那天因为桥断了的关系，我只好在山庄前思考该怎么办……
未来: 结果你们突然打开窗户大吼大叫，所以我才会逃跑啊？

未来: 听你这么一说，我反而想问你们呢。

未来: 那时候贴在窗户上的人是谁啊？好像不在这里耶。

木乃香: 咦……

木乃香: 咦咦咦咦！？！？！？
