GroupId: 10011085

佳穗: 原来如此，这就是「老师」的……
佳穗: ……事到如今可能有点晚了，各位为什么要做到这种地步呢？
佳穗: 要成为正式社团的方法，除此之外还有很多不是吗？
月夜: 答案很简单。
月夜: 我只是，想要跟随部长的决定……而已。
月夜: 无论部长，心理，有什么打算。
伊树菜: 没错！伊树菜也是！
月夜: 我们都会信任，且不会轻视他。因为──
月夜: 因为我们是「忍术研究部」……！
三千留: ……！
月夜: 我也……大概能感觉得出来……
月夜: 不过，我觉得这样也很好……
月夜: 轻率、贪心、喜欢虚张声势……
月夜: 到了令人无言的地步……
月夜: 总是走一步算一步……！
月夜: 不过，却非常喜欢忍者……
月夜: 为了我们，部长总是非常努力……
月夜: 所以……！
三千留: 你就是月夜？
三千留: 哦哦，长的这么高真帅气呢！
月夜: ！！
月夜: 咦，啊，那个，我……
三千留: 感觉能成为超～强的忍者！
三千留: 如果可以的话……
三千留: 要不要加入我建立的最强社团「忍术研究部」呀？
月夜: 我非常喜欢，而且尊敬著部长！
月夜: 所以，我会在部长相信的道路上前进！
月夜: 想让公演成功，成为正式的社团……！
伊树菜: 与伊吹阁下的约定！还有伊树菜和伙伴们的心愿！一定会实现给你看的！
月夜: 是！因为，这就是忍者！
月夜: ……对吧，部长？
三千留: 月夜，我……！
佳穗: 是吗……
老师: ……嗯？这个声音是……？
伊吕波: 大家都没事吗？
老师: 伊吕波！？
枫: 我看他在机关屋里迷路，所以就把他带来了！
枫: 不知道在什么时候准备了一台战车，真是吓了我一跳呢～
伊吕波: ……我在那个机关屋还是什么东西里面徘徊的时候意识到了。
伊吕波: 为什么要傻傻地用自己的脚走呢……
伊吕波: 一开始就该这么做的……我会再次前去救出伊吹。
伊吕波: 大家都还没放弃吧？
佳穗: 请，请等一下……！
月夜: 部长！
伊树菜: 部长！！
老师: 三千留。
三千留: ……啊啊啊啊啊啊真是的！！
三千留: 好，心情舒服多了！上吧，忍术研究部！
旁白: 未完待续
