GroupId: 103100

标题: 第10话前往天上遥远的彼方

响: 老师，我有一个好消息。
响: 那就是──
响: 操作员服装的制作，赶上了唷。
老师: 哦哦……！？
老师: 这就是操作员的服装啊！！
优香: 那个……这个真的有必要吗？
花子: 唔呵呵♡因为收到了宇宙战舰的操作员必须遵守类型规则的强烈要求……
乘务员: 那是谁的要求啊。
绫音: 那个……不是已经得出，这不是宇宙战舰的结论了吗……
佳世子: 唉……为什么连我也得……
桃香: 哎呀哎呀，就接受命运吧。
桃香: 可以记住那～么厚的操作手册，并且还登上了这艘船，算你运气不好唷。
步: 琳前辈……大衣很适合您。
乘务员: ……为何只有我的设计不同呢？
老师: 因为琳是船长呀！一定得穿长大衣吧！！
乘务员: 唉……
绫音: 啊，啊哈哈……只穿一阵子的话我觉得还不错……
阳葵: 呵呵……在场的各位担任著计算与验证多次元诠释的重要角色。
阳葵: 顺带一提，这套服装会记录使用者的脑波与脉搏等等身体状况──
阳葵: 甚至还有辅助使用者能顺利执行任务的功能哦。
阳葵: 除此之外还加入了防火、防爆、防水之类──各式各样的功能。
阳葵: 请当成是「操作员的专属装备」吧♪
乘务员: ……不是「只有一堆多余功能的遥控器」？
佳世子: 防水功能……？
佳世子: 有什么意义吗？
花子: 好了好了♡时间不多了，别在意那些细节，进入正题吧。
乘务员: ……也对。
乘务员: 现在起，我们将搭乘「生命守护者本舰」，
乘务员: 突入位于奇普托斯上空75,000m的「阿特拉哈西斯的方舟」……
乘务员: 必须占领方舟、使其机能无效化──并且安全回到地面。
乘务员: 现在开始点名──
乘务员: 操作员浦和花子、天雨亚子。
乘务员: 操作员奥空绫音、早瀬优香。
乘务员: 操作员鬼方佳世子、明星阳葵。
乘务员: 操作员由良木桃香、岩柜步。
乘务员: ……以及我「生命守护者本舰」的总负责人──七神琳。
老师: 拜托大家了。
乘务员: 「生命守护者本舰」出航后，留在地上负责航空控管与技术支援的是──
乘务员: 千年科学学园．贝里塔斯的音瀬小玉、小钩晴。
乘务员: 小涂真纪、各务千寻。以及──
乘务员: 工程师部的猫冢响、白石咏叶、豊见亚都梨。
乘务员: 突入方舟后，负责提防袭击，协助支援的是──
乘务员: 阿拜多斯对策委员会的小鸟游星野、黑见茜香、十六夜野乃美。
绫音: 拜，拜托各位了……！
星野: OK～包在我身上。
茜香: 很好！准备万全了！
野乃美: 嗯嗯！大家一起去救白子酱吧☆
乘务员: 是的。为了确保砂狼白子的安全，对策委员会的各位自愿协助了我们。
乘务员: 接著……
乘务员: 是目前这艘船唯一的武装．电磁砲的持有者，游戏开发部的天童爱丽丝──
乘务员: 以及才羽桃井、才羽绿、花冈柚子……
乘务员: 以上4名成员将支援占领，并协助应对突发状况。
柚子: 请，请多多指教……
优香: 唉……真没办法，我来照顾你们吧。
优香: ……绝对不要勉强唷。安全最重要，知道了吗？
乘务员: 最后──
桃香: 嗯～？还有吗？
乘务员: 负责餐点的格黑娜．供给部的爱清风华……以及美食研究会。
风华: 等一下等一下！这个发展也太奇怪了吧！？
羽留奈: 唔呵呵，各位，请多多指教哦。
风华: 不是，为什么我会在这里啊！？
风华: 真是莫名其妙……宇宙战舰是什么啊！？
风华: 退一百步来说，如果是为了准备料理我还能理解……
风华: 既然如此，为什么来的不是茱莉而是美食研究会啊？
羽留奈: 呵呵……那还用问吗？
羽留奈: 享用一生都不见得有机会品尝到的料理的机会──就在眼前啊。
风华: 一生都不见得……？
羽留奈: 没错。我们行动的理由永远不会改变──
羽留奈: 那就是追求美食！
羽留奈: ──在宇宙中吃的食物会有多么美味呢？
泉: 就是呀～！能在宇宙中吃饭的机会，也许再也不会出现了不是吗！
淳子: 在电影里看过的那种用吸管吸飘浮在空中液体的场景，我早就想体验看看了。
亚伽里: 一定会很～有趣★
羽留奈: 没错──所谓的宇宙食物，就是为无重力状态制作的特别的食物。
羽留奈: 对液体的处理，无法烹饪的特殊环境，防止食物中毒的杀菌过程等等……
羽留奈: 必须考虑的因素非常多，是非常深奥的类型。
羽留奈: 因此……
羽留奈: 风华同学才会在这里！！
风华: 为什么是我啊──！？
亚伽里: 为了以防万一，供给部的卡车也一起带来了哦★
亚伽里: 所以风华同学也得一起来才行。
风华: 咦，连供给部的卡车也……！？
风华: 是，是什么时候……！？
淳子: 多拿出一点自信吧。
淳子: 高山、河川……现在还要前往宇宙哦？这种体验可不是常常有的。
泉: 对呀对呀！从来没有看过经验这么丰富的卡车！这次可是无重力唷！？
风华: 不……那种经验不要也罢……
【选项1】
老师: （…………）
【选项2】
老师: （虽然不会到无重力的高度，不过就先保密吧……）
乘务员: ……老师，关于「生命守护者本舰」的启动──
乘务员: 我听说本来是需要圣所之塔的力量。
乘务员: 凯萨PMC发现这艘船后，之所以想要掌握圣所之塔也是因为这个原因吧。
乘务员: 圣所之塔遭到破坏的现在，
乘务员: 能够启动它的就只有「希迪姆的箱子」的持有者老师──你一个人了。
老师: 嗯，交给我吧。
乘务员: 是……那就拜托老师了。
彩奈: ……没错。以我的能力启动这个欧帕兹……是有可能的。
彩奈: 但是……这和先前的状况不同。就算我没问题……
彩奈: 寄宿在这个欧帕兹里的力量……会影响「希迪姆的箱子」的持有者，也就是老师……
老师: 没关系，彩奈。
彩奈: 老，老师的肉体和普通的人一样……！
彩奈: 只要一颗子弹就可能会陷入危险的唷！
老师: 但是，彩奈总是会保护我对吧？
彩奈: 但，但是，这个……和以前都不一样……
彩奈: 请再重新考虑吧，老师……
彩奈: 它会对老师造成多重的负担，就连我都不清楚……
黑色西装人: ……但在那之前，我要警告你一件事。
黑色西装人: 在使用它的瞬间，老师的肉体──
黑色西装人: 将会受到无法挽回的伤害吧。
黑色西装人: 再也无法回复以前的状态。
黑色西装人: ──甚至可能置你于死地。
黑色西装人: ──即便如此也可以吗？
黑色西装人: 就算结果显而易见也一样吗？
老师: 没问题的，彩奈。拜托你了。
彩奈: 为，为什么──
黑色西装人: ……为什么，要做到这种地步呢？
黑色西装人: 我们无法逃离这场破灭──
黑色西装人: 这是自古就已经确定的事象……那就是我的结论。
黑色西装人: 没错，是砂狼白子──他存在于这个世界的瞬间就已经注定的结局。
黑色西装人: 时间并不会连续，只是既定因果的反复重现──
黑色西装人: 我们──所有的存在，只是在决定论中的棋子罢了。
黑色西装人: ……
黑色西装人: 如果想阻止这一切──
黑色西装人: 你就应该回到过去杀了他才对……咯咯咯。
黑色西装人: 你曾夸下海口，说我绝对无法理解你对吧……
黑色西装人: 没错。我至今依然无法理解你这个存在。
黑色西装人: 为何会认为既定的命运能够改变呢？
黑色西装人: 为何要刻意冲向迎来破灭的未来呢？
黑色西装人: ……我再次请问你。
黑色西装人: ……为什么？
老师: …………
【选项3】
老师: 以大人的身分──保护孩子，以老师的身分保护学生。
【选项4】
老师: 尽大人的责任──尽老师的义务，仅此而已。
黑色西装人: 无论要用什么方法……
黑色西装人: 无论付出多大的代价也一样吗？
【选项5】
老师: 没错。无论要用什么方法。
【选项6】
老师: 无论要付出多大的代价。
黑色西装人: ……
黑色西装人: ──你会去帮助学生吧？老师。
老师: 没错。
乘务员: ……老师？
老师: 琳，有件事我想问你。
乘务员: ……？
乘务员: 是，您请问。
老师: 是关于『第二项古则』的事。
乘务员: 「透过无法理解的事物，是否能够理解呢」──
乘务员: 联邦学生会长说过的那个提问吗……？
乘务员: ……是。我还记得。
老师: ……琳那时是怎么回答的呢？
乘务员: 为何，要这么问呢……
乘务员: 不……我当时……
乘务员: ……
???: ……琳酱。
联邦学生会长: 我想，我们永远都无法理解彼此吧。
联邦学生会长: 对琳酱来说，我想必是个无法理解又不可思议的存在──
联邦学生会长: 我们也许只能在无法触及彼此的情况下──走在各自的道路上吧。
联邦学生会长: 那一定──是这个世界的真意。
联邦学生会长: ……不过，即便如此也没关系。
联邦学生会长: 就算是无法理解的存在，
联邦学生会长: 就算我们对彼此来说，都像没有实体的风……
联邦学生会长: 从狭缝之间吹来的风──那样的存在也没关系。
联邦学生会长: 正因如此……我很喜欢琳酱完成的句子。
联邦学生会长: 所以，这个回答……我会好好记住的。
联邦学生会长: 没错……我们……
联邦学生会长: 「透过无法理解的他人，是否能够理解自己呢」
乘务员: ──这个回答可以等回到地上……再告诉老师吗？
老师: 嗯，这样就够了，谢谢你。
老师: 那就出发吧。
老师: 将希迪姆的箱子连接生命守护者的启动装置
乘务员: 已确认主动力启动！
步: 主控制系统驱动完成……！！
桃香: 各区域的通讯系统、演算系统全部确认完毕──
桃香: 目前为止都和操作手册一样。
佳世子: 引擎系统确认。
花子: 多次元诠释系统确认完毕！
优香: 管制系统确认完毕……
优香: 好！这样所有系统都能使用了！
乘务员: 起飞准备完成！等待命令中！
乘务员: 老师，请下达出动命令……！
【选项7】
老师: 生命守护者本舰，出动！！
【选项8】
老师: 宇宙战舰『生命守护者』，出动！！
绫音: 「生命守护者本舰」──开始离陆！！
绫音: 高度上升……目前为780m！
优香: 现在可以启动多次元诠释系统了吗？
阳葵: 计算已经结束。花子同学，麻烦你了。
花子: 计算完成……多次元诠释系统，启动！
【选项9】
老师: …………！！！！
【选项10】
老师: （一股冲击向全身袭来……）
乘务员: ……老师？
步: 老，老师？您的脸色不太好。
步: 没事吧……？
桃香: 咦，老师是不是在发抖……？
桃香: 怎么了吗，老师……？
老师: 可能是有点晕船……
乘务员: ……非常抱歉，请再忍耐一会。
花子: 已确认系统正常运作！
花子: 现在我们生命守护者本舰和方舟同样成为了「机率性的存在」。
桃香: 那个，这是什么意思呢？
佳世子: 也许……是我们同时存在于所有可能存在的宇宙之中……的意思吧。
乘务员: 如果真的存在所谓的平行宇宙的话。
绫音: 啊哈哈……希望不会发生次元悖论……
优香: 没关系的。就算那样，大概也只会被认为是一颗卫星吧。
乘务员: 闲聊先到这里。
乘务员: ──请设定航线目标！
佳世子: 计算抵达目标高度75,000m方舟的航线……设定完毕。
桃香: 哇～还真晃呢……
步: 请，请再忍耐一下，老师。
乘务员: 从现在起，将朝「阿特拉哈西斯的方舟」进行加速。
桃香: 呜哇，大家要抓紧哦！！
桃香: 如果手册没错的话，速度会非常惊人！
绫音: 动力全开……加速！！
优香: 来吧，让我们看看「欧帕兹」的性能吧！
优香: 唔，唔呀啊啊啊！？
绫音: 你，你没事吧优香同学？
优香: 勉，勉勉强强……
佳世子: 真惊人的速度……
花子: 多，多次元诠释的波动数值不稳定！远比预期中还高！
阳葵: ……不，这种程度还没超过临界点。计算是正确的。
阳葵: 但是船身受到的伤害将会增加，这艘船是否撑得住呢……
老师: （意识，变模糊了……）
老师: （身体……不听使唤……）
黑色西装人: 为何会认为既定的命运能够改变呢？
黑色西装人: 为何要刻意冲向迎来破灭的未来呢？
老师: （这里是……）
老师: （总觉得，有股怀念的感觉……）
旁白: 未完待续
下一话: 下一话最初的故事
