GroupId: 21090

标题: 第9话优香的质问

旁白: 千年．游戏开发部

优香: ……爱丽丝酱。如果你是被游戏开发部威胁才不得不待在这里的话，就眨一下左眼。

爱丽丝: ……？

桃井: 喂！怎么一开始就问这种问题！？
桃井: 就算说得很小声我也听到了！话说我们才不会做这种事咧！！

桃井: 你看看这个耀眼的学生证！这就是他是千年学生最好的证据！

优香: 嗯……确实，爱丽丝确实是有被登录在学生名单上，但……

优香: 我可不是这么简单就会被骗过的女人。

桃井: （咦）

绿: （被，被发现了吗！？）

优香: 那么，我们就重新开始审问吧。

桃井: 已经演都不演了啊……

优香: 爱丽丝酱，你之所以加入游戏研究部的契机是什么呢？

爱丽丝: 醒过来的时候就在这里，啊不是……

优香: 桃井，你为什么要一直盯著爱丽丝酱看？请不要再盯著人家了。

爱丽丝: 那个，是想要玩《魔王城德古拉》……所以才知道有游戏开发部这个社团……

优香: 嗯……是这样啊。

绿: （做得好！爱丽丝酱，就是这个样子！）

优香: 不过这里可不是怀旧游戏部，而是游戏开发部。

优香: 也就是说，你也要参加游戏的开发对吧？你担任的职位是？

爱丽丝: 坦克兼光属性输出……

优香: 咦？

爱丽丝: 不对，那个，是软，软，软……软体工逞师！

优香: ……什么？不是该叫软体工程师吗？

爱丽丝: 啊，对。就是这个，就是这个没错。我毫无疑问就是个完美的软体工程师。

桃井: （不妙……！？）

优香: 软体工程师啊……听说是个非常困难的工作呢。

爱丽丝: 没，没错，就是这样。软体工程师是很辛苦的。偶尔会因为过劳而昏倒之类的。

优香: 你，你说什么！？

爱丽丝: 但是就算这样也没关系！

优香: 不，很有关系吧……请好好休息啊……

爱丽丝: 只要在旅馆睡一觉，或是付钱给教堂的话，就可以和伙伴们一起复活了！

优香: 不，不可能吧！？

爱丽丝: 不可能吗……？这应该是常识才对……
爱丽丝: 难道说，你不知道《英雄神话》或是《圣枪传说》吗？

爱丽丝: 真的是「神作」唷。

桃井: ……

桃井: 完了，全都完了……

优香: ……

优香: ……谢谢，我了解了。

