GroupId: 10052160

标题: 马尔库特：到达世界尽头的王国巡礼者

老师: 那些孩子呢！？

莉央: 好像……暂时躲起来了。

阳葵: 究竟为何要做这种事情……都到这个地步了，还是不肯好好说明呢。

爱丽丝: 嗯……爱丽丝还以为能跟那些孩子成为朋友的说……

Kei: ……那多少有点太过天真了，爱丽丝。
Kei: 不过话又说回来，这确实很奇怪呢。

Kei: 明明声称是为了我们才做出这种事……

Kei: 却连被逼入这般绝境都不肯开口。

英美: 就是说啊。明明说出来至少能拖延一些时间，这样真的很没效率呢。

季: 或者也可能真的是没想太多就做下去了，所以本来就没什么好说的也说不定。

Kei: 不……再怎么说，也不太可能抱著小孩子玩沙一样的心情做出这种事吧……

桃井: 不过什么魔王城的最后四天王，
桃井: 通常都不知道真正的内情，或者只会说一些有的没的嘛！

桃井: 对我们来说也算是节省时间了！

绿: 要是真的有什么不得已的原因怎么办啊，姐姐……

柚子: 就，就算有不得已的原因，做到这种程度……也不行吧……

Ain: 这，这里应该没问题……！
Ain: 不，不会被那些人发现的……

Soph: 唔啊……这个还真累呢。

Aur: ……还是有点不甘心呢。

马尔库特: 你们还好吗，Ain、Soph、Aur？

Ain: 是，是的……！没，没问题！还，还有姐姐大人在……！

Soph: 没问题！啊……Ain好像有点累了。
Soph: 他等等就会醒过来的，姐姐大人别担心。

Aur: 你们两个都缺乏毅力啊，毅力。
Aur: 只要这样就能……！

马尔库特: ……

马尔库特: Ain、Soph、Aur。

马尔库特: 钢铁大陆确实是Ain、Soph、Aur的意志吧？

Ain: 是，是的……

马尔库特: 我听说Ain、Soph、Aur凭借自己的意志创造了这个钢铁大陆，感到非常高兴。

马尔库特: 但是为什么要创造钢铁大陆，以及你们想借此得到什么……我还没有听说过。

马尔库特: 扩张钢铁大陆，将奇普托斯变成它的一部分……应该没有非得这么做的理由才对。

Soph: 那，那是……

马尔库特: 没关系。我并不是想要责怪或训斥你们。

马尔库特: 只是对于你们为什么要这么努力扩张钢铁大陆……

马尔库特: 以及不只是对老师一行人，就连对我也不太愿意说明的原因……

马尔库特: 纯粹，感到有些疑问而已。

马尔库特: 如果不执著于钢铁大陆的话，这一切可能就不会发生了呢。

Aur: ……

Aur: 对不起，姐姐大人。

Aur: 可是，我们确实有不能说出口的理由。

Aur: 或者更进一步来说，那些具体的内容……是绝对不能以言语的形式让外界听见的。
Aur: ……那样的理由，确实存在。

Aur: 不过请相信我们。
Aur: 这一切都是为了姐姐大人……

Aur: 不，是为了姐姐大人和我们自己，所以才会这么做的。

马尔库特: 为了Ain、Soph、Aur和我自己？

马尔库特: 更加难以理解了呢。

Soph: 那个，姐姐大人。

马尔库特: 嗯，Soph。有什么事呢？

Soph: 姐姐大人……想活下去吗？

马尔库特: 什么？

马尔库特: ……

马尔库特: 抱歉。我不太理解这个问题。

马尔库特: 既然拥有意识，想要活下去应该是理所当然的事情才对。
马尔库特: 从这个意义上来说……是的，我想活下去。

马尔库特: 但是Ain、Soph、Aur。

马尔库特: 大家都知道的吧？

Soph: 嗯，当然知道。
Soph: 没有人比姐姐大人和我们更清楚这件事了。

Soph: 可是我们……果然还是想活下去。

Soph: 想和姐姐大人一起……永远活下去。

马尔库特: 那句话的意思是……

马尔库特: ……！

马尔库特: 原来如此。

马尔库特: 我还没有完全理解，但如果Ain、Soph、Aur是这么希望的话。

Ain: 呜，呜呜……

Soph: ……

Aur: 对不起，姐姐大人。
Aur: 现在我们剩下的就只有……

马尔库特: 是的，我知道。

马尔库特: 那么接下来，请相信我吧。

马尔库特: 为了那位大人，以及我重要的妹妹们。

Kei: 大家，在那里！

桃井: 这就是最终BOSS的魔王战了吧？

季: 是的。我认为那是个恰当的比喻。偶尔会说些正经话的桃井。

桃井: 那个，季？我姑且问一下，你取了多少个关于我的绰号……？

季: 你真的想听吗？

桃井: 没，没关系……还是算了吧……

Kei: 你们专心一点好不好，真是的！
