GroupId: 10026095

花子（泳装）: ……呼。
花子（泳装）: 总算解决了。

花子（泳装）: 之前从来没有一次出现这么多，而且这次的攻击力道也相当猛烈……

小春（泳装）: 唔……这次就真的结束了吧……？
小春（泳装）: 应该不会再来了吧……？

日向（泳装）: 幸好我们成功守住了……这个箱子！

忧（泳装）: 我想刚才那些就是全部了，现在应该可以说是安全了吧？

忧（泳装）: 日向同学，不介意的话，请过来这里……

日向（泳装）: 啊，好，我知道了！
日向（泳装）: 箱子就在这里……！

忧（泳装）: 好……那我要打开了。
忧（泳装）: 大家……一起见证吧……

日向（泳装）: ……是。

花子（泳装）: 呵呵。

小春（泳装）: …………

小春（泳装）: ……？？

花子（泳装）: ……咦？

日向（泳装）: 呃……

日向（泳装）: 里面……什么都没有？
日向（泳装）: 箱子里面……是空的……

老师: ……里面是空的？

日向（泳装）: 为什么……要把一个空箱子埋起来呢……？
日向（泳装）: 而且还特地挖了这么大一个洞……

花子（泳装）: ……或许这原本并不是个空箱子吧。

日向（泳装）: ……咦？

忧（泳装）: 嗯，没错……

忧（泳装）: 你们看这里，箱子的角落还留有些许碎屑。
忧（泳装）: 这是古代纸张腐烂后所留下来的。

忧（泳装）: 所以我想这里面原本应该装著某种纸制品……

忧（泳装）: 不过当初并没有做好防腐措施，
忧（泳装）: 因此里面的东西无法承受岁月的摧残，渐渐腐烂消失了。

花子（泳装）: 当然，因为这个箱子并没有密封，所以也可能是被虫子吃掉了。

日向（泳装）: 原，原来如此……这样啊……

日向（泳装）: 也就是说，我们已经无法得知里面原本装著什么了吗……？

忧（泳装）: 倒也不是……完全没有办法。

忧（泳装）: 流逝的岁月所留下的讯息……未必只会用一种方式呈现。

忧（泳装）: 想要知道箱子里装了什么，除了直接用眼睛确认之外……

忧（泳装）: 也可以从周围的环境和至今发生的事中寻找线索……并从中推敲出结论。

忧（泳装）: ……嗯。

忧（泳装）: 圣徒会的学生们因为训练聚集在这座岛上，
忧（泳装）: 为了保守属于他们的秘密而打造了这座基地……

忧（泳装）: 瀑布后的洞窟就像他们的置物柜一样，存放著不想被大教堂发现的私人物品。

小春（泳装）: ……？

日向（泳装）: ……咦？

忧（泳装）: 真相越来越清晰了。
忧（泳装）: 从我们一开始调查的四个地点，到隐藏在瀑布后的秘密基地……

忧（泳装）: 再加上刚才找到的关键箱子……

忧（泳装）: 这就是当时在这里训练的圣徒会学生们……私自打造并埋藏的……

花子（泳装）: ……「时光胶囊」。

老师: ……时光胶囊？

忧（泳装）: 嗯……

忧（泳装）: ……老师，还有各位。

忧（泳装）: 如果……你们不介意的话……那个……

忧（泳装）: 我想……拜托你们一件事……可以吗……？

旁白: 未完待续
