GroupId: 10013035

佳澄: 哈～哈哈哈哈！火热，真是火热！
佳澄: 正因为双方都不肯退让，才能让场面白热化啊！就像开发温泉一样！
佳澄: 把碍事的东西全都烧光吧！
惠: 嗯嗯！就是这样，这可是部长的命令喔！
惠: 大家突击！为了温泉的开发，头也不回地燃烧殆尽吧！
知世（泳装）: 我知道了，总之全部烧光就可以了吧。
静子（泳装）: 知世！？你为什么会帮对方啊！？
静子（泳装）: 话说还真难缠……！
静子（泳装）: 为什么要为了温泉开发这种事赌上性命啊！？
老师: 因为是温泉开发部嘛……
静子（泳装）: 怎么连老师都说这种话！
佳澄: 哈～哈哈哈哈！等我们赢了之后，就把你们当成温泉开发部的仆人来使唤吧！
惠: 大家一起开始快乐的温泉开发人生吧！
老师: 在大热天下全力进行温泉开发的夏天……
静子（泳装）: 那种事我才不要！？
海花: 社长～～！再这样下去的话不妙啊～～！
三森（泳装）: 静子酱！这样下去的话……
静子（泳装）: 唔……能在这种情况下制服温泉开发部的方法……
静子（泳装）: ……只有这招了！
静子（泳装）: 抓住温泉开发部的部长！这样一来就能一口气制服他们才对！
海花: 也就是说……要直取敌将首级，咚！的作战啰！
海花: 不愧是社长！真是没血没泪呢！
三森（泳装）: 哎呀……这个……
伊树菜（泳装）: 难，难道……正在计划那种好像会在时代剧出现的可怕战术……伊树菜，吓了一跳！
老师: 静子，真是可怕的孩子……
静子（泳装）: 不不不！我才没有那样说！
静子（泳装）: 为什么大家都是这种反应啊！
佳澄: 虽然不知道你们在计划什么，不过已经太迟了！
惠: 耶嘿嘿♪
知世（泳装）: ……啊，老师。
老师: 怎么啦，知世？
知世（泳装）: 那个……
知世（泳装）: 那边……
老师: 那边有什么吗？
知世（泳装）: 嗯──
知世（泳装）: ……………………温泉？
佳澄: 咦？
静子（泳装）: 什么？
老师: 伊树菜！朝知世指的地方丢手里剑！
伊树菜（泳装）: 是！伊树菜要上了！
伊树菜（泳装）: 伊树菜流忍法──浑身之术！
伊树菜（泳装）: 手里剑！嘿！
惠: 呜哇！？咦，什么什么！？吓死我了！
佳澄: 还以为要突然丢什么过来呢……话说回来，刚才的是手榴弹吗？
佳澄: 真是带著不错的东西呢──
三森（泳装）: 哎呀，这个是……
静子（泳装）: 难道说，是因为刚才伊树菜的攻击──
惠: 温……温温……温……
佳澄: 是温泉──！
惠: 啊，佳澄部长！不要抢我的台词啊！
佳澄: 那种事无所谓啦！快点让部员都做好准备！
静子（泳装）: 等等！和我们的战斗要怎么办！？
佳澄: 现在不是争斗的时候了！温泉可是涌出来了喔！
惠: 那么那么，温泉开发部的大家！预备！
惠: 开始！
静子（泳装）: 骗人的吧……才一瞬间就盖好了温泉浴场……！
三森（泳装）: 这还真了不起呢……
佳澄: 哎呀，真棒真棒！太好了！我很喜欢！
佳澄: 嘛，虽然说和我追求的深海温泉多少有点差异──
佳澄: 不过话说回来，多亏有那刚才漂亮的一击，涌出了相当不错的温泉！
佳澄: 不过，究竟是怎么找到的呢？这还真是不得了的能力啊。
佳澄: 那位蓝发的小姐和狐狸耳朵的黑发小姐，要不要加入我们温泉开发部啊？
佳澄: 温泉人生可是很棒的喔？
知世（泳装）: ……？
伊树菜（泳装）: 抱歉！伊树菜已经是忍术研究部的一员了！
佳澄: 这样啊……真是遗憾。
佳澄: ……那么大家，回去进行收尾工作吧！
静子（泳装）: 等，等一下！这样的话，我们的约定要怎么办！？
佳澄: 啊，对了。
佳澄: 唔～～～～～～～呣。
佳澄: ……果然，是我们输了吧？
静子（泳装）: 咦？
佳澄: 在我们发现海洋深层水的温泉之前，你们就先找到温泉了嘛。
佳澄: 哎呀，虽然可惜但也只能认输了。
老师: 原来刚才那个是决定胜负的问题啊……
佳澄: 所以说，只好从这里撤退了。
惠: 咦咦！部长！我们还没找到深海温泉呢！？
佳澄: 之后有机会再说。
佳澄: 这里就让给新来的年轻人吧。
惠: 唔嗯，虽然不太懂……但佳澄部长都这么说了，那就这样吧。
佳澄: 还有啊，惠。能挖到温泉的家伙不会是坏人。
佳澄: 所以这里就交给他们吧！
惠: 原来如此！那就没问题了！
静子（泳装）: 哪里没问题啊……
佳澄: 是啊是啊～虽然没有找到海洋深层水的温泉很可惜，但之后就交给你们啦。
静子（泳装）: 啊……
老师: 能顺利回收合约真是太好了呢，静子。
三森（泳装）: 这样就前进了一步呢，静子酱！
静子（泳装）: 这，这个嘛……
静子（泳装）: 是这样没错啦……
佳澄: 那我们就先走了。
