GroupId: 70006010

标题: 美食与饼干，还有救护（１）

淳子: 啊……肚子好饿哦。
淳子: 今天午餐要吃什么？
羽留奈: 午餐……是个需要深思熟虑的议题呢。
泉: 只要是跟大家一起吃的，我都喜欢！
亚伽里: 那果然还是吃到饱最棒了～
淳子: 可是我最近手头有点紧耶……现在的吃到饱都好贵。
羽留奈: 那就得找便宜、份量多又高品质的选项了。
亚伽里: 呵呵，我刚好想到一个地方喔？
淳子: 该不会是……那个吧？
泉: 是那个对吧！
亚伽里: 没错，就是那个★
羽留奈: 原来如此，我明白了。
羽留奈: 既然大家都这么决定……
羽留奈: 那我们今天也去供给部「拜托」一下风华同学吧。
淳子: 等等，那个……
淳子: 一直以来都不是什么「拜托」吧！？
亚伽里: 淳子同学，拜托也是有很多种的喔～请不要误会。
泉: 耶嘿嘿，只要是风华做的我都喜欢！
淳子: 唉，真拿你们没办法……
羽留奈: 嗯？稍等。
羽留奈: 那个……是茱莉同学吗？
羽留奈: 我是黑馆羽留奈。请问有什么事吗？
茱莉: 你好，羽留奈同学。我有件事想确认一下。
茱莉: 请问风华前辈现在在你们那边吗？
羽留奈: 风华同学吗？我们正打算去找他呢……
淳子: 但这种事问我们真的没问题吗？
茱莉: 啊，因为每次联络不上前辈的时候，他好像都和你们在一起。
茱莉: 看来今天不是呢。
茱莉: 前辈到底去哪了呢？
茱莉: 食用油用完了，我得找新的才行……
亚伽里: 啊，那个的话应该在厨房入口的橱柜深处喔。
茱莉: 厨房入口的橱柜深处……
茱莉: 啊，找到了！真是谢谢你们！
淳子: 什么啊？你怎么会知道这种事？
亚伽里: 呵呵，谁知道呢？
茱莉: 总之多亏各位的帮忙，问题已经解决了。谢谢你们！
茱莉: 那么，今天也麻烦你们照顾前辈啰！
淳子: ……感觉他很自然地把找风华的任务丢给了我们耶？
羽留奈: 嗯……茱莉同学居然会联络不上风华同学，究竟发生了什么事呢？
泉: 难道是有人绑架了风华？
亚伽里: 如果真是那样的话，绝对不能原谅。
羽留奈: 没错。风华同学怎么可以被我们以外的人带走。
羽留奈: 那么，为了确保风华同学的人身安全……立刻展开搜查行动吧。
泉: 嗯！找到风华之后再请他煮好吃的给我们吃！
淳子: 所以到头来还是要我们帮忙嘛！？
亚伽里: 呵呵，所以我才说是「拜托」不是绑架呀～
泉: 耶嘿嘿，出发～！
淳子: 嗅嗅……
淳子: 嗯？这边好像有股熟悉的味道？
泉: 嗯嗯！是好吃的味道！
淳子: 虽然是好吃的味道没错，但感觉……更像是某种熟悉的味道？
羽留奈: 那想必是风华同学的味道吧。
泉: 哇～淳子居然连风华是什么味道都知道！
淳子: 你，你在胡说什么啦……！
