GroupId: 32175

弥香: ……原来如此，难怪大家会一直把「夏莱」挂在嘴边。
弥香: 所谓的「大人」还真麻烦呢。

弥香: 虽然在意料之外……不过应该不成问题。
弥香: 只是可能得花费一点时间……

弥香: 如今圣亚酱和渚酱都已经不在，总算可以开始我的计划……可不能在这里放弃。

花子: ……！

弥香: 增援部队还会一直过来，你们还想继续吗？

花子: 弥香同学！袭击圣亚酱也是你的指示吗！？

弥香: ……嗯？

弥香: 啊哈哈，这话是什么意思？
弥香: 为什么要用那种眼神看我呢，花子。

弥香: 那当然是我的指示啰。谁叫圣亚酱总是在说一些奇怪的话。
弥香: 比如什么乐园之类的，真是听不懂。

弥香: 但是我并没有说要破坏光环哦。
弥香: 毕竟我并不是杀人凶手。

弥香: 只是打算把他关在类似监牢的地方，直到他毕业而已。
弥香: 但结果却变成了那样。

梓: ……

弥香: 要说杀人凶手的话……在那边的梓酱。
弥香: 你也是袭击圣亚的其中一员对吧？他们似乎有点误会的样子，能帮我说明一下吗？

弥香: 因为你们把圣亚酱变成那样，事情才会变得一团糟。

弥香: 都怪你们做了那种事，我才不得不走到今天这一步的哦？

梓: 那，那是……

日步美: 梓酱……？这是怎么回事……？

梓: 不，不是的……那是……

弥香: 嗯？

奥利斯学生: 有，有部分学生正在靠近这里！

弥香: 怎么会。
弥香: 会违反茶会戒严令的人应该都已经……

花子: ……不，现在校内──
花子: 依然还有连茶会也无法命令的独立集团。

奥利斯学生: 已确认对方来自大教堂！

奥利斯学生: 是修女会！修女会正朝这里靠近！！

旁白: 未完待续
下一话: 下一话就算是这样的世界（２）
