GroupId: 70002020

标题: 绮罗罗和绘里香闪闪发亮的一天（２）

绮罗罗: 呀齁！你们好！

绮罗罗: 请问这里是万魔殿的休息室吗？

绘里香: 我们是来问能不能进行社团体验的。

真琴: ……终于来了吗。

真琴: 想要亲自感受格黑娜的伟大学生会长，也就是我真琴大人魅力的人……！

真琴: 欢迎你们来到万魔殿！

绮罗罗: 嗯？虽然听不太懂，但应该是在跟我们打招呼吧？

绘里香: 好像是。

绮罗罗: 所以你就是万魔殿的接待人员吗？

真琴: 什么……！？接待人员……！？

真琴: 当著我真琴大人的面，竟然还说得出那种话……！？

真琴: 本人就是万魔殿永远的领袖！
真琴: 同时也是未来会将奇普托斯纳为己有的，史上最伟大的领导者真琴大人！

绮罗罗: 嗯～这样啊～？

真琴: 为什么看起来一点也不感兴趣的样子……

真琴: 不……不行。
真琴: 不能被一个还搞不清楚状况的新人牵著鼻子走。

真琴: 咳哼，重新进入正题吧……

真琴: 嘻嘻嘻……！想体验我们万魔殿的社团活动吗？

真琴: 那你们就来对地方了！绮罗罗，还有绘里香！

绘里香: 嗯？议长居然知道我们的名字？

真琴: 嘻嘻嘻，那当然。

真琴: 难得有人亲自造访万魔殿，而且还想要体验我们的社团活动，
真琴: 我自然应该要记住你们的名字才对。

真琴: 这对我真琴大人来说，根本不算什么……

真琴: 嘻嘻嘻……很好。
真琴: 只要努力持续精进自我，说不定我们万魔殿的下一届干部就会是你们……

绮罗罗: 啊，那个我没什么兴趣。

真琴: 什么！？

真琴: 唔，要达到那个地步，果然还是需要一些时间吗？是这个意思吗？

真琴: 没错……比起贸然躁进，缓慢而稳重地前进才是优秀的领导者……

真琴: 原来……你的眼光那么长远吗，夜樱绮罗罗……！

绘里香: 我觉得他应该没想那么多哦。

伊吕波: 来，请进。
伊吕波: 欢迎两位来体验我们的社团活动。

伊吕波: 话说回来，社团体验还真是……相当少见的事呢。

绮罗罗: 嗯嗯！谢谢！那万魔殿平常会做什么呢？

绘里香: 听说你们就像格黑娜学园的学生会一样……

绘里香: 唔嗯，所以是处理学校预算，或者是处理文书作业之类的吗？

伊吕波: 那些确实也是我们的工作内容。

伊吕波: 不过最主要的职务还是代表格黑娜执行对外工作，
伊吕波: 或是履行和外部厂商之间的合约……虽然话是这么说……

伊吕波: 但实际上……跟那些事情相比，好像更多时候都在替真琴前辈收拾烂摊子……实在让人感到有点自责。

伊吕波: ……（怒瞪）

真琴: 嗯？怎么了，伊吕波？
真琴: 我真琴大人脸上沾到了什么东西吗？

伊吕波: 没有……什么也没有。
伊吕波: 唉……

绘里香: 嗯……看来那位同学似乎吃了不少苦头呢。

伊吹: 我回来了～！

伊吹: 咦？是回家部的姐姐们？

绮罗罗: 咦？

绮罗罗: 伊吹酱！嗨～！

绘里香: 你好呀，伊吹。又见面了呢。

伊吹: 哇！姐姐们好久不见！今天是来玩的吗？

绮罗罗: 我们今天是来万魔殿体验社团活动的！
绮罗罗: 嗯，其实就跟来玩的差不多哦！

伊吹: 真的吗！？欢迎你们！

绘里香: 话说回来，我明明已经很久没见到伊吹了，却还是有种熟悉的感觉耶。

绘里香: 是因为经常在《周刊万魔殿》之类的地方，看到你的照片或新闻吗？

伊吕波: 哎呀……看来真琴前辈交代千秋去办的那些事……也不是完全没有意义呢。

真琴: 咯咯咯！你总算明白我真琴大人真正的价值了吗！伊吕波！

伊吕波: 是是是……

真琴: 哼哼，话说回来……

真琴: 伊吹～

真琴: 冰箱里有我买回来的布丁……

绮罗罗: 伊吹酱，我有在《周刊万魔殿》上看过！听说你很会玩抓石子游戏！

绮罗罗: 可以示范一次给我们看吗？

伊吹: 嗯！当然好呀！

伊吹: 伊吹超会玩抓石子游戏的哦，就让我来教教姐姐们吧！

绮罗罗: 好耶～居然能跟伊吹一起玩抓石子游戏，真让人兴奋～

绘里香: 来，这边太挤了，我们去那边玩吧。

真琴: ……

真琴: 伊，伊吹……？
真琴: 那个……布丁……

真琴: 呃……

真琴: 伊，伊吹……！？
真琴: 跟我相比，你居然更喜欢今天第一次见到的那些人吗……！

真琴: 应，应该……没有这种事吧！？

真琴: 伊吹！拜，拜托你告诉我这不是真的！伊吹……！

伊吕波: 嗯，这或许也是好事一桩。

伊吕波: 这样我们就能平静地度过这一天了。

绮罗罗: 跟伊吹酱一起玩真开心！

绘里香: 不过再玩下去的话，就要赶不上下一个社团体验了，我们快点走吧。

绮罗罗: 啊哈哈！说的也是，接下来是哪里呢？

绘里香: 接下来是……

茱莉: 欢迎！这里就是格黑娜供给部哦！

茱莉: 欢迎你们来体验社团活动！

绮罗罗: 嗯！好香的味道！肚子好像有点饿了呢！

绘里香: 虽然我们经常来餐厅，但这好像是我们第一次进到厨房里。

风华: 没错，这里就是为格黑娜的学生们制作餐点的地方。
风华: 欢迎来到格黑娜的厨房。

风华: 你们有煮过饭吗？

绘里香: 唔，我有时候会在家里做马铃薯炖肉。

绮罗罗: 啊哈！我从来没煮过饭耶！

茱莉: 没关系！反正煮饭这种事学了就会了！

茱莉: 虽然只是体验，不过我今天还是会认真教你们哦！

风华: 唔，虽然我也很想帮忙，不过我还得去准备晚餐要供应的食物。

风华: 其实本来应该要用卡车一次把食材运过来，借由大量处理来节省时间……

风华: 但是我们供给部的卡车……卡车……

风华: ……唔！

茱莉: 风，风华前辈！

风华: 呼，总之今天的体验活动就交给茱莉你负责了。

茱莉: 没问题！请不用担心，前辈！
茱莉: 我会从最基础的部分开始慢慢教他们的！

风华: 谢谢你，那我就先走了……

茱莉: 好，现在请两位跟我来！

茱莉: 我会先带你们参观供给部的设施，然后再示范怎么制作餐点！

绮罗罗: 啊哈哈！难道这就是绮罗罗大厨踏出的第一步吗？真让人心动！

茱莉: 来，这边就是厨房内部。

茱莉: 那边是碗盘收纳柜，这边是烤架，然后这边是瓦斯炉……

绘里香: 这么大的厨房能做出多少份餐点啊？

茱莉: 这个嘛……每天大概能做出几千人份的餐点吧。

绮罗罗: 咦！？真的吗！？

绮罗罗: 不过也对，每天来餐厅的学生数量多到数不清，这好像也是当然的。

绮罗罗: 肯定很辛苦吧～

茱莉: 虽然一开始的确很辛苦，不过也已经习惯了！

茱莉: 那么接下来，就由我这个资深助教来示范如何制作料理吧！

茱莉: 首先就从最基本的料理，也就是蛋包饭开始！

绮罗罗&绘里香: 哦哦……？

茱莉: 只要像这样煮一煮，然后再装到盘子上……锵！

茱莉: 怎么样呀？

绘里香: 老手果然就是不一样──

绘里香: ……等等，好像有点怪怪的。

绘里香: 蛋包饭应该是绿色的吗？

茱莉: 咦？难道不是吗？

绘里香: 而，而且重点是那东西还会动耶，你究竟煮了什么东西出来？

绮罗罗: 啊哈哈！蛋包饭蠕动的样子，看起来既恶心又可爱～！

绮罗罗: 嗯？它把手伸出来了，是要跟我打招呼吗？

绘里香: 等，等等，那样真的好吗，绮罗罗？

绮罗罗: 咦，你不觉得它很可爱吗？来，击掌！

