GroupId: 12090

标题: 第9话凯萨PMC（１）

星野: 唔哇～这些家伙到底是谁啊？

茜香: 虽然不是很强，但不知道该说是碍事还是麻烦……
茜香: 总觉得比至今为止战斗过的对手都还棘手。

白子: 嗯，搞不好比风纪委员会还要麻烦……

野乃美: 他们到底是什么人呢……而且究竟在这种地方做什么？

绫音（通信）: 我在设施内找到了某种识别标志！

星野: 这是……

绫音（通信）: 请稍等，目前正在确认……

绫音（通信）: ……确认完毕。
绫音（通信）: 这个标志……这个集团是……

星野: ……凯萨PMC。

绫音（通信）: ……！？
绫音（通信）: 星野前辈说的没错，是凯萨PMC。

茜香: 凯，凯萨……？
茜香: 所以这些家伙也是凯萨公司的人吗！？

绫音（通信）: 是的，虽然没有登记在名册之中，但确实是凯萨公司旗下的企业……

茜香: 怎么走到哪里都是凯萨凯萨凯萨！到底是怎样！？

野乃美: 而且「PMC」就代表……

茜香: 咦，是什么不妙的词吗？

野乃美: 是私人军事服务公司的意思……

茜香: 军，军事……！？

星野: ……

绫音（通信）: 和头盔团那种小流氓不同，是真正组织化的专家……和名字一样是支军队！

白子: ……！

茜香: 军，军队！？不是学生！？

野乃美: 我听说有企业召集退学生和问题学生作为私兵，难道是……

旁白: （呜噫噫噫──！！）

野乃美: 警，警报声……！？

茜香: 四处都能听见，感觉要发生什么大事了……

野乃美: 这是……直升机的声音……？

白子: 还有地面的震动……恐怕有战车。

绫音（通信）: 大规模的兵力正在接近！他们打算包围这里！

绫音（通信）: 大家说的没错，除了装甲车以外还有战车和直升机……！数量相当惊人！

绫音（通信）: 请在包围网完成前撤退！总之先逃离那里吧……！

绫音（通信）: 老师！请下指示！
