GroupId: 10048070

标题: 第7话怪盗与走私的时间

旁白: 某间咖啡厅

委托人: 太阳就快下山了呢。

委托人: 过了今晚之后，Veronica特展就要开幕了吧。

委托人: 你能想像展览会场的景象吗？

???: 这个嘛……

委托人: 观众们八成会像被放上输送带一样，不假思索地从作品前匆匆走过……

委托人: 然后在知名的画作前像蚂蚁一样挤成一团，仿佛若有所思似的点点头吧。

???: 或许……他们真的有感受到什么也说不定？

委托人: 不，大众根本一无所知。
委托人: 无论是真迹所蕴含的气场，还是赝品所带有的粗劣。

委托人: 他们看的不是画。

委托人: 他们看的只是那幅画的名气和交易价格，并擅自以此衡量画作的价值。

委托人: 他们眼中所见到的，只不过是围绕画作的资讯罢了。

委托人: ……然而即便如此，我还是很好奇。
委托人: 所有人都能完整理解艺术价值的日子……

委托人: 那样的日子，真的会到来吗？

委托人: 至少我个人并不这么认为……

委托人: 你是怎么想的呢？

咖啡厅店员: 这点我不是很清楚……
咖啡厅店员: 不过我们咖啡厅快打烊了，可以麻烦您配合一下吗？

委托人: 啊，啊啊，真不好意思。

委托人: 那，那我就先告辞了。

旁白: 狂猎收藏库

舍监队员: 呼，明天特展就要开幕了啊。

舍监队员: 虽然不是第一次在收藏库站岗，这次却特别让人神经紧绷呢……你不觉得吗？

米莉亚: ……

舍监队员: 光是发呆站岗就已经很不容易了，这次还扯上了慈爱的怪盗……

舍监队员: 不过都到今天了还没出现，我猜应该是不会来了吧。

舍监队员: 就算号称是怪盗，面对这么森严的警戒也不可能跑来自投罗网……

米莉亚: 可是话又说回来……

舍监队员: 嗯？

米莉亚: 我们究竟在保护什么……又是在防范谁呢？

舍监队员: 这……当然是防止小偷闯入收藏库吧？
舍监队员: 虽然严格来说应该是保护作品才对……

米莉亚: 不是保护作品免于观众的侵扰吗？

舍监队员: 这是什么意思？明天就是展览会了耶？
舍监队员: 每个人都可以自由地欣赏啊。

