GroupId: 2005305

标题: 忍者少女想知道秘诀！

旁白: 说明会会场
旁白: （不管怎么想都很担心三千留……）
旁白: （所以决定陪三千留一起参加说明会）
三千留: 老师大人！这边这边！
三千留: 嗯？
三千留: 不不不，我才不会自己先进去呢。
三千留: 还有就是……嗯？
三千留: 问我为什么穿著礼服过来？
三千留: 老师大人，你看一下这里的气氛。
三千留: 这个说明会场，是被选中的人们隐密传授秘诀的地方……！
三千留: 那么换上与之相称的正式服装过来，不是很合情合理吗？
三千留: 所以我才下定决心把礼服找出来穿了！哼哼哼……！
三千留: 你看，其他人不也都穿著西装或礼服吗～？
老师: 确实是这种气氛呢……
旁白: （虽然想问他「宣称要隐密传授秘诀，结果公然挂著引导布条不是很奇怪吗」……）
旁白: （总之还是先跟著三千留走了进去）
老师: 话说，你是怎么知道这场说明会的？
三千留: 啊，其实是我前几天看影片的时候……
三千留: 在影片开始前跳出了一个广告。
三千留: 然后内容就是这场说明会！
老师: 原来是被广告吸引来的啊……！
三千留: 不不不，老师大人，你听我说嘛！
三千留: 我那天刚好在思考该怎么让频道成长，于是就到处搜寻资料……
三千留: 结果就在那时……！
三千留: 这个广告就这么出现在了我的眼前！
三千留: 简直像是在回应我的烦恼一样！
三千留: 那一瞬间我就感受到了……这就是命运吧！
老师: 哦……这样啊……
三千留: 什，什么啦！为什么是那种不冷不热的反应！
三千留: 总之，说明会马上就要开始了，我们进去吧！
旁白: 说明会场内部
可疑的演讲者: 大家好。
可疑的演讲者: 各位今天之所以聚集于此，想必都是因为抱持著相同的烦恼吧。
可疑的演讲者: 该如何获得更多的观看次数、更多的订阅者……
可疑的演讲者: 为了解决这个烦恼，各位才会来到这里的对吧！
三千留: 果然没错……！
三千留: 他完全看穿了我的心思……！
老师: ……
可疑的演讲者: 请不必担心。
可疑的演讲者: 大家想要的观看次数和订阅人数……
可疑的演讲者: 我们公司全部都能搞定！
三千留: ……嗯？
可疑的演讲者: 只要少少的一百万元，我就能将各位影片的平均观看次数提升到一百万！
可疑的演讲者: 同样也只要少少的一百万元，订阅人数一样能变成一百万哦！
三千留: 咦咦咦……？
可疑的演讲者: 啊，至于方法请各位放心。
可疑的演讲者: 我们公司使用的，是经过奇普托斯骇客协会认证的安全脚本程式！
三千留: 说白了就是造假嘛……！
三千留: 老师大人，对不起。看来是我搞错了。
三千留: 我本来以为能在这里，学到正当增加观看次数和订阅人数的策略……
三千留: 结果……这根本只是诈骗而已。
三千留: 走吧，老师大人。没必要再听下去了。
三千留: 嗯？
可疑的工作人员: 请问两位要去哪里呢？
可疑的工作人员: 说明会还没结束唷？
三千留: 啊，我们觉得没什么好听的了，所以才打算离开。
可疑的工作人员: 哼嗯……那恐怕有点困难哦。
可疑的工作人员: 像这样中途离席，是违反我们公司规定的………
老师: 不好意思，能跟我稍微聊几句吗？
可疑的工作人员: 咦？要聊什么……
可疑的工作人员: 等等，难道您是夏莱的……！
可疑的工作人员: 非常抱歉！请慢走！
老师: 走吧，三千留。
三千留: 啊，嗯。老师大人。
旁白: （就这样和三千留一起离开了说明会场）
旁白: 邻近的公园
三千留: 呜呜呜……好丢脸……
三千留: 居然差点被那种骗子给骗了……
三千留: 不过老师大人……该不会……
三千留: 早就发现那里不对劲了吗？
老师: 大概猜到了。
三千留: 呜呜呜……老师大人真过分。
老师: 咦！？
三千留: 当然会被那种广告钓到，确实是我自己不好……！
三千留: 不，不过老师也可以稍微提醒我一下嘛……！
老师: 有些失败，是值得亲身体会过一次的。
三千留: 嗯……？那是什么意思？
【选项1】
老师: 如果今天没去听说明会的话，三千留心里八成会一直念念不忘。
【选项2】
老师: 正是因为实际去过才能干脆地放下这件事，不是吗？
三千留: 嗯，听你这么说好像也有道理。
三千留: 也许经过今天的事情之后，以后就再也不会被这种诈骗给骗了……
三千留: 仔细想想，真的很谢谢老师大人。
三千留: 而且今天的事，也让我下定决心了。
三千留: 我不应该依赖那种歪门邪道，而是靠自己的力量来让频道成长才对……！
三千留: 所以今后也要好好看著我哦！
旁白: （将三千留送回家后，回到了办公室）
旁白: （……并且向女武神检举了那个可疑的说明会）
