GroupId: 80000039

标题: 在特别的日子里献上特别的心意

旁白: 夏莱．休息室

旁白: （在夏莱的休息室休息时……）

老师: 稍微告一段落了，剩下的就改天……

旁白: （做不完的事让人累得连吃饭的力气都没有，
旁白: 就在向便利商店买来的巧克力伸出手的瞬间）

老师: 请进。

???: 啊，是我。我是风华，老师。

老师: 风华？

风华: 老，老师好。

老师: 今天来有什么事？

风华: 那个……老师吃过饭了吗？

风华: 啊，还没是吗。

风华: ……老师手上拿著的是？

老师: 是巧克力。

风华: 你说是自己在便利商店买的？

风华: ……这样可不行！

风华: 我就知道可能会有这种状况，来找老师果然是对的！！

老师: 那个……？

风华: 打扰了！

风华: 盒子放这里，

风华: 这个和那个就……

风华: 好，这样就OK了！

老师: 这些是……

风华: 是我做的便当。

风华: 老师平时工作这么忙碌，我担心老师是不是又没有好好吃饭。

风华: 就算今天是情人节，老师居然想用巧克力代替正餐……！

风华: 还是就因为是情人节吗？打算一天三餐都吃巧克力之类的……？

老师: 那倒不至于……

风华: 那我就放心了。就算今天是特别的日子，吃太多甜的东西对健康不好唷。

风华: 我没办法视而不见！

老师: 对，对不起……

风华: 不过今天来的原因不止这个……

风华: 最近每次看到老师都觉得老师的身体状况好像不太好……

风华: 之前有和老师说过对吧？

风华: 要是想吃我做的料理，随时都可以告诉我。

风华: 所，所以我今天才会过来！

风华: 只要吃下好吃的食物回复体力，大部分的事都会有办法解决的。

风华: 来，老师请用吧？

老师: 谢谢你，风华。

风华: 不客气。身为供给部部长，这是我应该做的。

老师: 来都来了，要不要一起吃？

风华: 咦，我，我也一起吃吗……？

风华: 两人独自，隔著餐桌面对面地……？

风华: 好，好的！老，老师不介意的话……

旁白: （就这样和风华两人一起吃了饭）

老师: 感谢招待，非常好吃。

风华: 呵呵。有合老师的口味真是太好了。

风华: 啊，还有这个……

老师: 这是，可可亚……？

风华: 是的……这是我给老师的……情人节礼物。

风华: 这是用供给部菜园里采的可可果加工而成的巧克力……泡成的可可亚。

风华: 那个，虽然刚才也说过今天是情人节……

风华: 请老师趁热喝吧。这样今晚应该能睡个好觉。

老师: 风华……！

风华: 怎，怎么突然哭了……！？你，你还好吗老师！？

老师: 谢谢你……啊，话说这两个马克杯是一对的吗？

风华: 那，那个是！没有什么特别的意义……！

风华: 我，我只是随手把供给部的杯子拿来而已……

风华: 那个，今天就先告辞了！

老师: 风华……！？

风华: 对了，剩下的小菜请放进盒子冰到冰箱喔！盒子我之后会再来拿的！

风华: 那么再见……！

老师: 嗯，嗯，谢谢……

旁白: （就这样一边被慌忙（？）离去的风华残留的温暖给疗愈，一边喝著热可可）

老师: 好暖好甜……
