GroupId: 10023095

警卫机器人A: 在这边！

明太郎: 哈啊，哈啊……！
明太郎: 怎么会……发生这种事……！

慈爱的怪盗: 贵安──真是个美好的夜晚呢。

明太郎: 又出现了啊……「慈爱的怪盗」！

慈爱的怪盗: 哎呀，真是热烈的欢迎呢……那么兴奋会让我很困扰的。

明太郎: 没想到你竟然还没放弃……！

慈爱的怪盗: 呵呵……你真的是这么想的吗？

明太郎: 哎咿，少啰嗦！
明太郎: 这是我的东西……除非付钱，否则谁也别想把它拿走！

慈爱的怪盗: 啊啊，这可不行──那个王冠并不是你的吧？
慈爱的怪盗: 那是小姐们的东西。

慈爱的怪盗: 像你这种不懂品味的暴发户──配不上它。

明太郎: 我才不在乎你的意见！
明太郎: 啧……C&C也只是虚有其名啊。

慈爱的怪盗: 没有说明完整就要人守护王冠什么的……
慈爱的怪盗: 真亏你敢对孩子们提出那种无理的请求啊。

慈爱的怪盗: 再说了，你委托的真的是C&C吗？

明太郎: 什么……那是什么意思？

慈爱的怪盗: 啊啊，无须在意。
慈爱的怪盗: 对只想著赚钱的你来说，那些都无所谓吧。

明太郎: 哦哇！？

桃井: 大家，就是现在！

绿: 姐姐，要取得王冠才行！

明太郎: 快，快停下来！

明太郎: 警备们！

季: 全力排除敌人。

爱丽丝: 光呀！

明太郎: 王冠……这个王冠是我的东西……！

明太郎: ……嗯？
明太郎: 这里怎么会有箱子……

明太郎: 难，难道是！？

柚子: 你已经……无处可逃了。明太郎先生……

柚子: 请交出……王冠吧。
柚子: 这样就不会有人受伤了……

明太郎: 别说笑了！我绝对不会屈服的！

柚子: ……看来……没办法了呢……

柚子: 拜托，你了。

明太郎: 什么，啊！？

慈爱的怪盗: 我觉得一开始就这么做会比较快唷？

柚子: 可是……至少要先听他怎么说……

柚子: 「时钟王之冠」……顺利回收了……！

柚子: 太，太好了……

爱丽丝: 乓啪喀乓！伙伴们齐心协力找回宝物了！

季: 已完成赃物的回收。
季: 这样我的任务就算顺利完成了。

明太郎: C，C&C……！
明太郎: 你们竟然背叛我！这群不知羞耻的家伙！

季: 不知羞耻的真的是我们吗？

季: 我可不想被委托了C&C，却在背地里举办地下拍卖会买卖赃物的你这么说。

季: ──我飞鸟马季要逮捕你。

明太郎: 别，别开玩笑了！

明太郎: 我怎么能在这种地方被逮捕！！

桃井: 啊，逃走了！

季: 交给我吧。

???: 呵呵……那么就由我来替小姐们感激地收下王冠吧。

桃井: 咳咳，咳咳！烟雾……让人看不见前面……！

绿: 这个烟幕……难道是……！？

绿: 柚，柚子酱！小心王冠！

柚子: 嗯，嗯……！
柚子: 我紧紧地抓住了……！

???: 呵呵……你手里的，真的是王冠吗？

柚子: 咦，咦……？

桃井: 这是……

桃井: 这不是铜块吗！

绿: ……是在什么时候！？

慈爱的怪盗: 辛苦了，各位。
慈爱的怪盗: ──啊啊，我很感谢小姐们哦。

慈爱的怪盗: 「时钟王之冠」──我确实收下了。

旁白: 未完待续
