GroupId: 90002030

标题: 第3话出击

莉央: 那么，我来整理一下情况。
阳葵（冬装）: 现在有一个已经查明的事实，还有一个必须解决的问题。
阳葵（冬装）: 要先听哪一个呢？
Kei: 通常必须解决的「问题」听起来都比较沉重，还是先谈已经查明的事实吧。
莉央: 首先，我们已经查明在提法瑞特的种子保管所，
莉央: 以及在这里袭击我们的十字神名新型兵种的相关情报。
阳葵（冬装）: 是的。那个兵种的型号名称似乎是「劳工机器人」。
桃井: 劳工……机器人？
莉央: 也就是劳动者的意思。
莉央: 从这个兵种的职责来看，可以称得上是相当贴切吧。
阳葵（冬装）: 至少就目前掌握的资讯来看，劳工机器人的种类最多有三种。
英美（泳装）: 嗯，我也有在现场感觉到。
英美（泳装）: 首先是外部有装甲包覆，呈长方体形状的型号。
爱丽丝: 没错！这种型号非常坚固！
季（模式1）: 直观来看，我想应该可以称之为「防御型劳工机器人」。
莉央: 再来是装甲强度比防御型稍弱，配备有一眼就能看出的巨大砲塔的型号。
绿: 虽然在设计层面上不太满意……不过应该可以称之为「砲塔型劳工机器人」。
柚子: 除，除此之外……还有一种相对较小、疑似是其他两种型号原型的劳工机器人……
阳葵（冬装）: 既然看起来像原型，就称之为「基本型劳工机器人」吧。
阳葵（冬装）: 通常小巧的东西往往看起来会比较可爱……
阳葵（冬装）: 不过这怎么看都像蜘蛛，实在是没有那种感觉呢……
莉央: 你的意思是蜘蛛不可爱吗？
阳葵（冬装）: 一般而言是这样。
阳葵（冬装）: 当然你的审美本来就比较独特，并且美学基本上也属于主观的领域……
英美（泳装）: 好好好，这个话题就先说到这吧。部长、会长。
老师: 还有什么新发现吗？
莉央: ……有。甚至可能是最重要的部分。
莉央: 那些劳工机器人，基本上能将周围的无机物都转化成钢铁大陆的构成成分。
季（模式1）: 也就是说……？
桃井: 咦？所以打从一开始，就是那些家伙在扩大钢铁大陆吗？
阳葵（冬装）: 我想应该不是一开始就是这样的。
阳葵（冬装）: 劳工机器人开始量产的时间点，应该是在钢铁大陆的基本结构与规模建立完成之后。
阳葵（冬装）: 而它们之所以接近我们的运输船，很可能是为了将这艘船变成钢铁大陆的一部分。
莉央: 我们并没有调查所有劳工机器人的创造纪录，而且那实际上也是不可能做到的事。
莉央: 以目前能查到的结果来看……
莉央: 劳工机器人似乎正在重新整备急速扩大的钢铁大陆内部构造。
绿: 重新整备……？
莉央: 例如建造结构物，或者修复受损区域……
莉央: 以及对扩大过程中吸入的无机物进行同化。
柚子: 啊，所以才会对我们的运输船……
英美（泳装）: 这样事实的部分算是搞清楚了。
英美（泳装）: 那么必须解决的问题是什么呢，部长？
阳葵（冬装）: 这个部分，说起来其实很容易……
阳葵（冬装）: 那就是突破耶索德。
老师: ……
莉央: 我先整理一下目前已知的，有关于第9名预言者耶索德的情报。
莉央: 特别的是，耶索德并没有原型的型态。
季（模式1）: 那是什么意思呢，莉央大人？
莉央: 以霍德为例，它原本是千年科学学园通讯网的设置单元AI「hub」。
莉央: 霍刻玛是工程船，葛夫拉则是无人探测机。
莉央: 这些预言者都是既有的AI系统结构体，
莉央: 在连同其AI一起被十字神名骇入后创造出来的。
莉央: 唯一能称得上例外的，大概就是薇娜了吧……
