GroupId: 41080

标题: 第8话胡萝卜作战（２）

旁白: D.U.港湾
都子: 这里是RABBIT1，现在时刻2100。已到达D地点。
都子: 目前没什么问题，接下来预定移动到「胡萝卜」所在的E地点。
萌（通信）: 这里是营地RABBIT，已确认各位的GPS信号。
萌（通信）: 警备公司的勤务表也确认过了，没有特别大的改变。
萌（通信）: 嘛，到E地点应该是不会有问题的吧。
老师: 可以打扰一下吗？
都子: ……怎么了吗，老师。
都子: 事到如今还打算碎碎念的话，就请回去吧。
都子: 说三道四会影响作战的。
老师: 我突然觉得各种不安……
都子: ……你该不会以为我们要偷窃吧？
都子: 我们是SRT，不会偷取市民的财产。
都子: 这里的铁桶，是预计要被废弃的东西。
都子: 所以就算带回去，也不会让任何人受到金钱上的损害。
都子: 对企业来说，这样反而能节省处理的费用。
老师: 这样的话，干脆率直收下不好吗……？
都子: 那是……
咲希: 再下去就是尊严的问题。
咲希: 我们无法指望他人同情！
老师: 嗯……是吗……
咲希: 就，就像是上次的便当……
咲希: 那终究只是，我们「确保」的东西。
咲希: 就是这样！
咲希: 赌上尊严，我们绝对……！
都子: RABBIT2，请冷静一点。现在正在作战。
都子: 时间差不多了。突入之前麻烦你进行侦查。
咲希: 话说都子，你怎么若无其事的在指挥啊。
都子: ……RABBIT2，作战中请使用代号。
咲希: 呿，这倒是啦……
咲希: 但比起那个，我在问你为什么是你在指挥啊。
都子: 那是因为，我是队长……
咲希: 那只是上层指示的吧？
咲希: 把SRT特殊学园关闭的，那个联邦学生会的指示。
都子: ……
咲希: 但是现在已经是这个状况了，不管由谁来指挥都可以。
都子: ……大家，有什么看法？
萌（通信）: 我觉得怎么样都无所谓。感觉怎样都一样。
美优: 我，那个……
都子: ……了解了。
都子: 那么，这次的队长交给你了。
都子: 拜托你指挥了，RABBIT2。
咲希: 哼。毕竟对手只是普通的警卫……这种程度是家常便饭。
咲希: 这种情境，在训练时也做了很多次。
咲希: 而且是闭上眼睛也能做到的程度。
美优: 那个，咲希酱……
美优: 不对，RABBIT2。我要在哪里待机才好……？
咲希: 哈啊？那个……
咲希: 等，等我一下。在市街战狙击手的位置……我记得笔记里……
警卫A: 唔唔，喝太多了……厕所……
都子: ……有人正在接近！
咲希: 哈啊！？这条路线一般不会过来吧！？
萌（通信）: 哎呀～为什么呢……唔嗯……我不知道！出乎预测！
美优: 咲，咲希酱！该怎么办……！？
美优: 可，可以逃走吗……！？
咲希: 那，那是，那个……
咲希: 高处！总之先去高处！
咲希: 根据教战手册，狙击的基本在于「确保视野」。只要爬到高处，大部分的情况应该……！
都子: 请等一下，咲希。那个塔式起重机就算适合狙击，逃走时──
咲希: 那，那种事情我知道！
警卫A: 嗯？什么声音……？
警卫A: 什，入侵者！？
警卫A: 是来偷窃货物的吗，这些死小偷！
咲希: 谁是小偷啊！？
咲希: 啊啊真是，交战开始！火力全开，各自前往E地点！！
