GroupId: 31020

标题: 第2话补课部

小春: 我受够了！！

小春: 这种事我受够了！搞不懂！好无聊！好麻烦！！

小春: 这全都是老师的错！！

老师: 我……？

花子: 真是的，小春酱。说那种不合理的话，老师会很困扰的哦？

花子: 老师终究只是来帮我们的而已……
花子: 考试之所以不及格，原则上也是小春酱自己的错……

小春: 唔……！！

小春: 因，因为我是实现正义部的一员！
小春: 所以才会常常没办法出席课程……没错！就是因为这样！

梓: 这点其他实现正义部的成员也是一样。
梓: 但是来这里的人只有小春。

小春: ……

花子: 哎呀？梓酱想表达的意思是小春酱是个小笨蛋吗？

梓: 不，虽然要这么解释也不是不行……但我的意思是人生往往就是这样的。

花子: 活著就是受苦……真是意味深长的话呢。

小春: 在，在，在说什么啊！！你们不是也都不及格吗！为什么只有我是笨蛋！
小春: 如果我是笨蛋的话这里所有人都是笨蛋吧笨──蛋！！！！

日步美: 啊，啊哈哈……那个，大家……

小春: 因为是笨蛋才会在补课部不是吗！所有人都是笨蛋！

小春: 你！

小春: 和你！！

小春: 你也是！！！

小春: 你也一样！！！！

老师: 咦！？怎么连我也算进来了？

日步美: 啊呜……小，小春酱，稍微冷静一点……

小春: 怎么可能冷静得下来啊！在这个大家就快要手牵手一起被退学的状况下……！

小春: 要是被退学的话……就，就不再是实现正义部的成员了……呜……

梓: 当然我也没有要被退学的打算。
梓: 不管要做什么……就算留下悲惨的回忆，我也会努力克服。

花子: 哎呀哎呀，就算被退学也不代表人生就结束了嘛。不如说……

日步美: 那，那个！！

梓: ……

小春: ……

花子: ……

日步美: 啊，啊呜……之所以像这样聚在一起，也是为了避免被退学……

日步美: 现在应该要集合大家的智慧，找找看有没有什么好办法才对……

日步美: 不然的话，一周后我们真的就会相亲相爱地全员退学的……

花子: 集合大家的智慧……这种说法好像有点搔不到痒处呢？
花子: 该说是有点暧昧，还是略显保守……

花子: 我想想……改成「把柔弱敏感的地方紧密相连」如何？

小春: 突，突然在说什么啊！？下流哏是不行的！禁止！死刑！！
小春: 说，说什么敏感的部分，是要把什么东西怎么样紧密相连啊！？

花子: 哎呀？果然不实际体验一下是没办法想像的吗……小春酱？

小春: ……咦？咦！？

小春: 不，不要！别靠近我！我不知道也不想知道还太早了啦！！

花子: 嘿咿♡

小春: 不，不要……！不要啊！救，救救我老师……！

小春: 是，是我错了面对前辈还乱讲话非常对不起！
小春: 拜托停下来──！！！！

梓: 原来如此，还有这种压制方式。近身战的时候似乎能派上用场……受教了。

梓: 不过多余的动作有点多。
梓: 换作是我会在那一步折断关节。

日步美: ……

日步美: 老，老师……

老师: ……嗯，我会加油的，日步美。

日步美: 非，非常感谢……

日步美: 不然再这样下去……我们真的会一起被退学的……啊呜呜……

旁白: （事情的开端，要追溯到数周前……）

旁白: 三一．露台

渚: 您好，老师。初次见面。

渚: 我是茶会的主席桐藤渚。

渚: 而这位是同属茶会的圣园弥香同学。

渚: 三一的茶会，在此向夏莱的老师问好。

旁白: 未完待续
下一话: 下一话茶会
