GroupId: 10009020

标题: 第2话袭击之二

旁白: 矫正局东支部．第6矫正设施
女武神学生A: 没想到你居然还想试图逃跑。
女武神学生B: 但是既然人已经到了矫正局，再怎么反抗都是没有用的。灾厄之狐。
女武神学生A: 好了，乖乖进去里面！
若藻: ……呼呣。
若藻: 依然是个与干净无缘的地方呢。
女武神学生A: 你有资格抱怨吗。警备局长马上就会来进行审问。
女武神学生B: 找借口也是没用的。好好想想该怎么说明你的目的吧。
女武神学生A: 否则和原本的部分相加，你的罪状和刑期会越来越多的哦。
若藻: 审问……是吗。无所谓。
女武神学生A: 什么嘛，比想像中还配合……
若藻: 我行使缄默权。
女武神学生B: 什么？
女武神学生B: 你有搞清楚自己的状况吗！？
若藻: 呵呵，那是当然。所以才要行使缄默权。
若藻: 除了老师以外，我不打算与任何人对话。
女武神学生A: 老师……是那位夏莱的？
女武神学生B: 刚才在现场协助我们的那位老师？
女武神学生A: 你，你打从一开始想袭击那位老师吧！
女武神学生A: 以为我在知道这件事后还会带他过来吗！？
若藻: 呵呵呵……
若藻: 原来如此，这样啊。
女武神学生A: 嗯……？
若藻: 你们也打算妨碍我的「目的」对吧。
若藻: 既然如此，我也有我的打算。呵呵呵……♡
女武神学生们: ……？
旁白: （和瀬奈重新开始巡逻，才刚过没多久……）
吹雪（通信）: 老师！刚才若藻又从矫正局逃脱了……！
老师: ……又逃脱了？
若藻: 呵呵呵……
若藻: 绝对，绝对不会让您逃走的。
