GroupId: 1005702

标题: 年关就该安稳度过

旁白: （到达约好的地点时，看见了已经在那等著的羽留奈）

羽留奈: 啊，老师。

羽留奈: 感谢您愿意前来。

老师: 抱歉我迟到了。和服，非常适合你哦。

羽留奈: 呵呵。

羽留奈: 我想说应该配合时节，准备相应的服装赴宴会比较适当。

羽留奈: 然后，借由一一做好这些准备……

羽留奈: 就能更接近真正的美食──我是这么相信的。

老师: 这样啊，毕竟是难得的新年呢。

羽留奈: 正是如此。

羽留奈: 而且，有相同想法的似乎并不只有我唷？

老师: 确实……话说回来今天人还真多呢。

羽留奈: 是啊，岁末年终果然充满活力。

羽留奈: 回顾过去的一年，期待即将来临的新年……

羽留奈: 那样兴奋的感觉让人们感受到与平时不同的气氛，于是便涌上了街头吧。

羽留奈: 明年一定会发生好事……胸怀这样的期待。

羽留奈: 此外，还有迎接这些人们的各种料理……！

羽留奈: 唔呵呵。

羽留奈: 在这样的氛围下……

羽留奈: 想必会有特别的美味在等著我吧？

老师: 也许，是吧……？

羽留奈: 没错，一定是这样的。

羽留奈: 难得邀请老师一起出来……

羽留奈: 那么，我们出发吧？

老师: 羽，羽留奈……！？

羽留奈: 怎么了吗？依照我们的交情，挽著手臂也是很正常的吧。

羽留奈: 毕竟是难得的快乐时光啊。

羽留奈: 来，我们走吧，老师？

商人1: 来哦来哦，每个都很新鲜唷！

商人2: 要不要来根巧克力香蕉啊！？抽到中奖签的话就能再拿一支！

商人3: 炒面，要不要来份炒面～！热腾腾刚出炉的唷～！

羽留奈: 原来如此，炒面是吗……

羽留奈: 虽说是固定会出现的商品，不过也正因此而不可或缺呢。

羽留奈: 不好意思，能给我一份吗？

羽留奈: 啊，筷子请麻烦给我两双。

羽留奈: 是拉面啊。这样的摊贩要怎么卖拉面呢？

羽留奈: 原来如此。将汤头注入一次性的简易杯子……

羽留奈: 这个也尝尝看吧？

羽留奈: 唔呵呵。将一人份的料理分给两个人一起享用……

羽留奈: 不觉得很棒吗？

羽留奈: 哎呀，是鸡蛋糕。

羽留奈: 做法有点特别呢。

羽留奈: 我也正好想吃些甜食……

羽留奈: 就来品尝一下吧。

羽留奈: 是草莓大福呢。

羽留奈: 包在麻糬里的馅料和硕大的草莓……

羽留奈: 豆馅的甜味与草莓的酸味。

羽留奈: 软Q的口感与多汁的滋味，这样的对比相当有魅力呢。

羽留奈: 不好意思，可以给我两个草莓大福吗？

旁白: （后来也和羽留奈一起逛了许多的摊贩）

老师: 好，好像有点饱了……

羽留奈: 呵呵，老师也吃了不少呢。

老师: 羽留奈觉得感想如何呢？

羽留奈: 我想想……今天的美食之旅，是为了在年关探究新的美食。

羽留奈: 从结论来说……

羽留奈: 在特别的日子、特别的场所、特别的氛围下吃的料理……

羽留奈: ……让我有点失望。

老师: 怎，怎么说呢……？

羽留奈: 所谓的炒面，就是调和面条与酱汁的料理。

羽留奈: 对拉面来说也是一样的。
羽留奈: 即便只是路边的摊贩，配料也不能马虎。

羽留奈: 鸡蛋糕的火候并不均匀，还能看到烧焦的部分……

羽留奈: 草莓大福的红豆馅则缺少了滑顺的口感。

羽留奈: 即使是为了追求利益的商业行为，使用便宜的食材而不注重味道也是无法接受的。

<选择>
1. 老师: 难，难道接下来要……

2. 老师: （身体不自觉地僵硬了起来──）
</选择>

羽留奈: ……怎么了吗，老师？

羽留奈: ……嗯？觉得我好像会把摊贩全都炸掉……？

羽留奈: 请放心，我今天并不打算那么做。

羽留奈: 况且……

老师: 况且？

羽留奈: 这是难得的，能够和重要的人一起度过的时间。

羽留奈: 即便不是美食，也依然是段快乐的时光。

羽留奈: 所以……如果您不介意的话，能再稍微陪我一会吗？

羽留奈: 毕竟摊贩还有很多呢。呵呵。

旁白: （于是便和羽留奈一起快乐地享受了年关的氛围）

旁白: （稍微散步消化之后，继续品尝各种摊贩料理）
