GroupId: 52120

标题: 第12话勘解由小路家的巫女

旁白: （之后继续在雪原前进了半天左右，终于抵达了菖蒲所说的宅邸）
莲华: 这里就是那个「彼岸邸」吗……
蓟: 我，我也是第一次实际来到这里呢。
桔梗: ……真奇怪。
桔梗: 这宅邸真的已经有数十年没人住过了吗？
桔梗: 虽然说是废墟，庭院却干净得连杂草都没见到几根。
桔梗: 简直就像几天前还有人住过一样。
菖蒲: 代表这里就是花鸟风月部根据地的可能性越来越高了吧？
菖蒲: 如果有人偷偷住在这种偏远的废墟里，就算受到怀疑也是合情合理。
名草: 我也这么认为。
名草: 把这种偏僻的废墟打理得这么仔细，实在不像妖怪剧团那种问题儿童会做的事。
名草: 而且如果这里真的是花鸟风月部的根据地，那么在这里的棕榈就──
棕榈: …………
名草: 箭吹棕榈……？
老师: 有哪里不舒服吗？
棕榈: 终究还是来了啊……
棕榈: 我该用什么脸去见雏罂粟大人呢……？
棕榈: 明明给了我两次机会却都失败了，雏罂粟大人一定非常失望吧……
棕榈: 这次我肯定会被抛弃……就像坏掉的废品一样……
莲华: 情绪突然变得不稳定了……那个叫雏罂粟的人有这么可怕吗？
棕榈: 不准你随便把雏罂粟大人的名字挂在嘴边！
棕榈: 雏罂粟大人可是……
棕榈: 呜呜……呜呜呜……
老师: 看起来状态不是很好呢……
老师: 大家抱歉，我可以留在这里陪棕榈吗？
菖蒲: 我们本来就打算分头搜索宅邸，所以应该没问题……
紫: 不过在不清楚百物语会从何处袭击的情况下，留下老师一个人真的没关系吗？
紫: 小女子有点担心……
蓟: 那么，能让我跟老师和棕榈同学一起在这里留守吗？
蓟: 毕竟我不像大家那么擅长战斗和搜索，如果在「彼岸邸」遇到百物语也无法应对……
蓟: 不过我的脚程还算快！
蓟: 如果发生什么事的话，我会立刻带著老师与大家会合的！
桔梗: 不，这样我还是无法放心。
桔梗: 花鸟风月部的怪谈家，还是由我亲自──

<选择>
1. 老师: 不必太担心，桔梗。

2. 老师: 我们也没有离得很远，对吧？
</选择>

桔梗: 可是……
老师: 就像蓟说的一样，如果出事的话我会立刻逃跑，所以不用担心。
桔梗: 我知道了，不过千万别勉强自己。
桔梗: 碰到和学生有关的事就会不顾自己的安危……这可是你的坏习惯啊。
老师: 谢谢你担心我。
菖蒲: 那么，现在开始分区搜索宅邸吧。
菖蒲: 本栋和中庭由我和名草负责确认。
菖蒲: 别馆的仓库交给桔梗和莲华，书斋就麻烦紫了。
菖蒲: 搜索过程中尽量不要碰触可疑物品。
菖蒲: 如果发现异常现象就立刻呼叫其他部员。
名草: 嗯，我会记住的。
紫: 交给小女子吧！
菖蒲: 大家记得保持警戒，随时准备战斗。
菖蒲: 开始探索宅邸吧。
菖蒲: 这座宅邸比想像中还干净呢。
名草: 嗯。从茶具茶杯这些充满生活感的东西散落各处来看，也许不久前还有人来过这里。
名草: 只是现在……却安静得不合常理。
菖蒲: 说不定有人正躲在某处伺机偷袭，不能掉以轻心哦。
名草: 是啊。
名草: 不过这栋建筑，总觉得有点眼熟……
莲华: 花鸟风月部的家伙们别躲了，快给我出来！
桔梗: 就算你这么说，他们也不可能乖乖出来吧。
桔梗: 甚至反而会被你的声音给吓跑……为什么要到处大吼大叫的？
莲华: 哼，要跑就跑吧。
莲华: 反正师父和蓟同学就守在入口嘛。
莲华: 不过话说回来……这个宅邸好像有点眼熟耶？
莲华: 总觉得有股之前来过的感觉。
