GroupId: 22050

标题: 第5话～爱丽丝和被引导的人们～（２）

旁白: 第19号千年广场

旁白: （之后也和爱丽丝继续一起冒险）

爱丽丝: 下一个地区是这里！

爱丽丝: 爱丽丝感觉的到……这里有新道具的气息！

爱丽丝: 那么就开始探……

学生A: 啊，是爱丽丝酱～

学生B: 今天在做什么呢？一样是武士修行？

爱丽丝: 不是武士修行，是勇者修行。
爱丽丝: 今天是见习勇者的版本！

学生A: 那有什么不同吗……？我不是很清楚。

学生B: 旁边的人是谁？大人？

爱丽丝: 老师是老师哦！
爱丽丝: 是勇者队伍的吉祥物。

<选择>
1. 老师: 妳好，我是夏莱的老师。

2. 老师: 妳好，我是勇者队伍的吉祥物。

</选择>

学生A: 老师是，夏莱的……？

学生B: 是个散发神奇氛围的人呢……
学生B: 说是吉祥物，好像可以理解……

学生A: ……是，是吗？

学生A: 算了无所谓。
学生A: 爱丽丝酱，今天的冒险也加油哦～

爱丽丝: 嗯！爱丽丝，收到大家的鼓励成功充电了！

旁白: （就这样在千年里面四处走著，获得路过学生们的鼓励）

旁白: 千年．第11号大讲堂

千年学生C: 嗯？那不是爱丽丝吗？

千年学生D: 爱丽丝，呀齁～
千年学生D: 今天也在做任务吗？

爱丽丝: 是的！今天正在进行柚子委托的任务。

千年学生C: 嗯～这样啊？

千年学生C: 那，这个。可以帮我拿到讲堂吗？

爱丽丝: 那个，这是任务吗？

千年学生C: 嗯。报酬是这个！
千年学生C: 在三一有名的甜点店里买来的蒙布朗！

千年学生D: 怎么这样，真狡猾！

千年学生D: 那，如果完成这个任务的话，我就给妳巧克力球！

爱丽丝: 好！解任务是爱丽丝的专长！
爱丽丝: 交给爱丽丝吧！

旁白: （或是以任务报酬的名义获得零食作为礼物）

亚都梨: 呣呣！在那里的难道是──

咏叶: 啊啊，是老师和爱丽丝啊。

响: 呀齁。

爱丽丝: 大，大家好！

老师: 你们好呀，工程师部出现在这里真是少见呢。

亚都梨: 老师对我们的行程很有兴趣呢！

亚都梨: 好！就让我来说明一下吧！
亚都梨: 我们工程师部今天早上7点起床……

旁白: （少女说明中）

亚都梨: ……然后就到了这里！
亚都梨: 我说的对吧，响！咏叶前辈！？

响: 啊，嗯，是这样没错。

响: ……大概吧？

咏叶: 总之，是为了补充不够的装备才出来的。

爱丽丝: 呼呣呼呣……每天都制作著新武器的模样……

爱丽丝: 不愧是制作出光之剑的铁匠呢！
爱丽丝: 爱丽丝！非常感动！

响: 武器……？

咏叶: 虽，虽然不是很理解……就当成是称赞的话收下吧。

亚都梨: 铁匠……真像是爱丽丝的用字遣词呢！

