GroupId: 10046005

标题: 序幕So Bad Hard Sad Story

旁白: [log]＜前情提要＞[/log]

莲实: 只需要在今天之内，将一个重要的公文包送去茶会就行了。

莲实: 只是那个公文包，目前在离三一自治区很远的地方……

???: 哈～哈哈哈哈！

佳澄: 好久不见，老师。
佳澄: 来这里有什么事吗？

一花: 鬼怒川佳澄……？

一花: 不正是格黑娜的悬赏通缉犯吗……？

旁白: （然而在因缘际会之下，公文包落入了温泉开发部部长──
旁白: 同时也是通缉犯的鬼怒川佳澄手中）

伊织: 有没有搞错！？这组合是怎么回事！？！？

伊织: 这不是开往格黑娜的列车吗！？为什么三一的实现正义部会在这里？

伊织: 还有佳澄……！？

伊织: 佳澄……佳澄！？
伊织: 老师，你该不会一直都和这家伙待在一起吧？快跟我说不是！！

旁白: （随著格黑娜风纪委员会的介入，情况变得更加错综复杂……）

佳澄: 那么三一的人和老师也只能乖乖听我的话～对吧，小姑娘～？

佳澄: 是是是。那你就好好看清楚这位朋友会怎么选择吧？
佳澄: 他肯定会为了这个茶壶还是尿壶而对你开枪的。

佳澄: 对吧？我们实现正义部的……什么来著？

佳澄: ……二花酱？

佳澄: 总之这东西无论如何都不能损坏对吧？

一花: …………

伊织: 啊──！！真是够了！！
伊织: 从刚才就一直公文包公文包的说个不停！

一花: …………

伊织: 那个公文包到底有什么了不起的……！！

佳澄: ……哦！

佳澄: 啊哈！啊哈哈哈！！

佳澄: 哈～哈哈哈！！！！

佳澄: 看吧，看吧！我刚才不是说过很多次了吗？

佳澄: 因为那个人啊～

佳澄: 在拿到这个公文包之前，绝对只能对我言听计从──

佳澄: 唔唔……！？

一花: …………啊。

一花: ……还是开枪了。

旁白: （……最终，横跨三一与格黑娜的列车事件以悲剧收场）

佳澄: 哎呀哎呀。
佳澄: 听老师说是一定要见的人，我还在想是谁呢～

佳澄: 原来是无人不知无人不晓的一花酱大驾光临啊。

一花（泳装）: …………

佳澄: 不愧是实现正义部的菁英，居然连老师都叫得动呢。

佳澄: 这么劳师动众不可能只为了抓我吧……
佳澄: 难道是发生了什么不得了的大事吗？嗯？

一花（泳装）: …………

一花（泳装）: ……请帮帮我。

佳澄: 嗯～？

一花（泳装）: 就帮我这一次吧。拜托你了。

佳澄: 哦？

佳澄: 哈，哈哈！哈～哈哈哈哈！！

佳澄: 唷～居然能从我们一花酱口中听见这种话，难道天要下红雨了吗？

佳澄: 帮，当然帮。
佳澄: 我们又不是外人，对吧？

一花（泳装）: …………

佳澄: 不过话又说回来～我们可爱的小姑娘不是挺能干的吗？嗯？
佳澄: 列车事件的时候，不也是你一个人摆平了一切吗？

佳澄: 相较之下，我只是个善良的百姓。
佳澄: 究竟能不能帮上忙～恐怕还不好说呢？

一花（泳装）: 那次的事──

一花（泳装）: ──是我的错。

一花（泳装）: 希望你再给我一次机会。

佳澄: ……啊啊。原来是这么回事啊。

佳澄: 还记得我之前说过……你跟我很像吗？

佳澄: 而我……是连一点小小的仇恨都绝不会忘记的人。

佳澄: 你不是应该讨厌我才对吗？是什么让你变成这样的？

一花（泳装）: …………

佳澄: 哦？你看你看，这不是一点都没变吗！
佳澄: 对我的恨完全表露无遗。

一花（泳装）: …………

佳澄: 有趣……真是有趣。
佳澄: 究竟是什么让你愿意向我低头呢？

佳澄: 不妨娓娓道来吧？
