GroupId: 33170

标题: 第17话憎恨的真相

茶会鹰派A: 让开，搞不清楚现在的状况吗！？

茶会鹰派B: 这可是紧急事态唷！？

小春: 可，可是，我……！

茶会鹰派C: 滚开！！

小春: ……不，不要！

小春: 我，我是笨蛋，所以完全不知道发生了什么事……

小春: 但是，这是不对的！这种事绝对不行！！

茶会鹰派C: 不听劝的家伙，那样的话……

茶会鹰派A: 等，等等。这孩子，好像在哪里……

茶会鹰派B: 仔细看的话，感觉好像……

老师: 小春是补课部的，我的学生唷。

小春: 老，老师！？

弥香（非武装）: ……

茶会鹰派A: 夏莱的……！？

茶会鹰派B: 怎么会，应该处于意识不明的危急情况才对……？

茶会鹰派C: 老，老师，为什么会来这里……

老师: 拜托了，首先请停止暴力。

茶会鹰派A: 那，那是……

茶会鹰派B: ……

茶会鹰派C: 回，回去吧。那个老师的表情，绝对不妙……

茶会鹰派A: ……啊啊，走吧。

小春: 老，老师……老师……

老师: 小春，很帅唷。不愧是实现正义部的菁英。

小春: 老师……！

弥香（非武装）: ……

弥香（非武装）: 老师……

老师: 弥香，还好吗？

弥香（非武装）: 那个……嗯。

弥香（非武装）: 该怎么说呢，好久不见……了呢？

老师: 是啊。弥香……弥香，为什么刚才……

弥香（非武装）: 咦，啊，那是……

弥香（非武装）: ……为什么呢。虽然我知道是完美的机会，现在重新振作的话……

弥香（非武装）: 现在也，很讨厌的……为什么呢……

弥香（非武装）: 我也，不太清楚呢……

弥香（非武装）: 咦，等，等一下……

弥香（非武装）: 我……

圣亚: 弥香……

圣亚: 那股憎恨……妳率先面对的，那股憎恶是……

圣亚: 妳，为什么……

渚: 弥香同学，差不多该告诉我了吧？「和奥利斯和解」……其中的意图。

弥香: 咦，意图？

圣亚: 有什么样的政治上的利益……渚在这么问唷。

弥香: 也没有政治上的利益……因为，本来就是同一个三一吧。

弥香: 直接去自治区说「好好相处吧？」这样看看嘛！然后，大家一起举办茶会！

渚: ……

圣亚: ……

弥香: ……咦，这什么气氛。我说了什么奇怪的话吗？

弥香: 不觉得很好吗？啊啊，我是主席的话就会马上行动的说。

渚: 弥香同学，妳真的是……嘛这个先暂且不提。也不知道对方会不会同意吧。自治区的位置也还没证实。

圣亚: 而且弥香，假设妳达成了打算做什么？吸收了奥利斯变得更为强大的三一……打算引起什么大战争吗？

弥香: 嗯──，嘛也没有打算做什么……不过那也不错呢？那种意见也很多嘛。

弥香: 而且变成那样的话，也可以想办法解决格黑娜也说不定？

圣亚: ……

弥香: ……怎么啦，圣亚酱。那副表情。

圣亚: 妳很任性。没什么在思考又冲动、贪心，有时自我伤害的……

圣亚: 这样的妳，我也许不喜欢也说不定。

弥香: ……圣亚酱就在这里。

弥香: 只要能安静地把她送进医院的话……

弥香: 就是这样，交给你们啰。

奥利斯学生: 关于这个，交给「小队」处理。

弥香: ……小队？

奥利斯学生: 是的，您知晓吧？

弥香（非武装）: （圣亚酱，死了……？）

弥香（非武装）: （……为什么？怎么会？）

弥香（非武装）: （发生了什么，咦，为什么变成这样……？）

弥香（非武装）: （为什么？是笨蛋吗？因为，我……）

弥香（非武装）: （我，我……）

弥香（非武装）: （我，为什么指示袭击圣亚酱来著……？）

弥香（非武装）: （圣亚酱不在的话，我……）

弥香（非武装）: （……）

弥香（非武装）: （……啊啊，对了。我，为了当上主席……）

弥香（非武装）: （没错，因为讨厌格黑娜。讨厌的东西就是讨厌。渚酱也在做条约什么的奇怪的事）

弥香（非武装）: （为什么要做那种事呢。还是一样是个小笨蛋。和格黑娜的和平条约什么的，绝对。绝对不允许）

弥香（非武装）: （……圣亚酱。明明说了看得见未来什么的，为什么连自己也没办法保护呢？那点程度看得见吧？）

弥香（非武装）: （再说了身体那么的虚弱还加入茶会，总是对我说「好好思考吧」这样碎碎念……之前也是，用那种眼神……）

弥香（非武装）: （所以，所以……）

弥香（非武装）: （为了这样，还有为了一扫格黑娜，这种程度的牺牲也是没办法的）

弥香（非武装）: （明明，是那样的……）

弥香（非武装）: 我，我……

