GroupId: 22130

标题: 第13话Big Sister

旁白: 埃里都内部．中央隔离设施
阳葵: 莉央……妳做的事真是令人厌恶。
阳葵: 简直无法直视。
莉央（通信）: ……阳葵。
莉央（通信）: 妳总是对我口出恶言。
莉央（通信）: 说我很阴沉还是漂浮在净化槽表面的腐臭水之类的……
阳葵: ……
莉央（通信）: ……算了，无所谓。
莉央（通信）: 能像那样批判我的，在这千年──
莉央（通信）: ──不，在这奇普托斯里，阳葵……大概也只有妳吧。
莉央（通信）: 正因为是那样的妳，我才期待著或许妳能够理解我现在要做的事。
阳葵: 「破坏爱丽丝的光环」的行为，是吗？
莉央（通信）: ……
阳葵: 自己的所作所为是为了守护千年──进而守护奇普托斯……
阳葵: 妳或许坚信著自己做的是那样的行为。
阳葵: ──结果，却只是将少女绑架、监禁在都市里，
阳葵: 并打算破坏她的光环而已不是吗。
莉央（通信）: 妳说的并没有错──但，
莉央（通信）: 不，这样啊……既然妳是这么想的，想必无法理解我……
莉央（通信）: 也无法容忍我吧。
阳葵: 没错。我并不赞同妳。
阳葵: 而且──夏莱的老师也不会袖手旁观吧。
莉央（通信）: 是呢。
莉央（通信）: 老师会来回收爱丽丝的机率是99.99999%以上……
莉央（通信）: 除此之外，千年的最强战力C&C也在对方手上。
莉央（通信）: ──真的，没有任何人能理解我呢。
莉央（通信）: ……一个也没有。
阳葵: 莉央……妳明明知道，却还……
莉央（通信）: ──即便如此也无所谓。
莉央（通信）: 阳葵，妳之前这样说过吧。
莉央（通信）: 我是不是在建造著「安全屋」。
莉央（通信）: ……说得更准确一点，
莉央（通信）: 这个埃里都是为了防范、迎击未来发生的威胁而建造的「要塞」……
阳葵: 莉央，妳仍然……
莉央（通信）: 就算不被理解，就算这个世界将我定义为恶也无所谓──
莉央（通信）: 我，要沿著我认为正确的道路前进。
莉央: 即使考虑所有可能发生的变数并加以计算……
莉央: 我能达成目标的机率是99%以上。
莉央: 准备十分充分。就差执行而已……
季（模式1）: 莉央大人，埃里都的监视系统传来了报告。
莉央: ……我知道了。
莉央: 结果，还是跟数据显示的一样啊。
莉央: 那么……之后就交给妳了。
季（模式1）: 是的，主人。
莉央: 等一切结束之后……
莉央: 阳葵妳……
莉央: 还有夏莱的老师，你也……
莉央: 肯定会……
爱丽丝: ……
桃井: 这里就是……
绿: 埃里都……
柚子: 爱丽丝酱就在这里……
咏叶: 好，跟计划一样搭乘「物流运输用无人列车」抵达现场了。
响: 嗯。多亏有贝里塔斯的协助。
亚都梨: 真不愧是贝里塔斯！
亚都梨: 没想到就连列车系统都能骇入！
晴（通信）: ……话中是不是有点带刺？是我的错觉吗？
晴（通信）: 算了……要小心点哦。
晴（通信）: 在那条通道前方，抵达地面后就是「埃里都」了唷。
真纪（通信）: 我们还是有在紧盯画面的所以放心吧♪
小玉（通信）: 但是，有可能会有我们没有捕捉到的东西突然出现，
小玉（通信）: 请务必注意。
老师: 嗯，谢谢妳们。我会小心的。
咏叶: 那么首先是C&C要去大闹一番啊……
咏叶: 我们就先待在这边……
桃井: 呜哇啊啊！？这，这是什么！？
咏叶: 哎呀，真是个不错的孩子呢。
咏叶: 迷路了吗？

【选项1】
老师: 不不不，不可能是迷路的孩子吧！

【选项1的后续反应】
绿: 怎么会……！已经被发现了吗！？

【选项2】
老师: 这是……莉央的机器人……！

【选项2的后续反应】
绿: 怎么会……！已经被发现了吗！？

【分支反应结束，进入共同剧情】

晴（通信）: 不，没问题的。
真纪（通信）: 在暴露之前已经压制完成了唷！
真纪（通信）: 而且还顺便骇入了附近的网路，所以没关系！
桃井: 哇，那种事情也能办到啊……真厉害呢！
咏叶: 这是贝里塔斯才能做的事哦。目前为止还算顺利。
老师: 好！那么大家，准备战斗！
