GroupId: 10008115

旁白: （于是，在与黑龟组激战之后……）

龟岛五郎: 唔，想不到，居然会在这种地方……！

亚瑠: 赢，赢了！！

遥香: 亚，亚瑠大人！不愧是您！

佳世子: 呼……

佳世子: 终于结束了啊。

无月: 啊，发现赛钱箱了～！

老师: 大家辛苦了。

星野: 唔嘿～辛苦了。
星野: 老师、便利屋和大家都辛苦了～

绫音（通信）: 是，辛苦大家了！

茜香: 这样总算是结束了……

白子: 赛钱箱……

野乃美: 白子酱，虽然可惜但不可以唷？
野乃美: 这是必须归还的物品哦？

白子: ……我知道。

绫音（通信）: ……白子前辈，既然知道就麻烦把视线从赛钱箱移开。

星野: 那么事件似乎也结束了，我们回去吧？

星野: 啊，茜香酱打工也辛苦啰～

野乃美: 老师，下次见！

老师: 嗯，大家路上小心。

茜香: 那么，把赛钱箱放到原来的位置上吧。

亚瑠: 说，说的也是！？那才是我们的目的！？那当然……！

无月: 亚瑠酱，你破音了唷？
无月: 该不会是事到如今突然觉得可惜？

亚瑠: 呵呵，你在说什么。

亚瑠: 我怎么可能会那么想──

遥香: 啊，赛，赛钱箱的锁头……！？

茜香: 咦，怎么会……？
茜香: 难道是因为骚动期间累积的损伤……之类的？

茜香: 咦，赛钱箱里面……

老师: ……是空的？

佳世子: ……咦？

无月: 啊哈哈？什么什么，怎么回事？

亚瑠: 咦咦咦────！？
亚瑠: 为，为什么！？为什么里面是空的！？

老师: 这个声音，难道是……！？

???: 喝啊！！

凯坦泽Red: 正义的英雄「凯坦泽」……在此登场！！

亚瑠: ……啊？

旁白: 未完待续
