GroupId: 51245

紫: 呀啊！？
莲华: 唔！？
桔梗: …………！
老师: （不只无止尽地增加……气势还丝毫没有减弱……！）
棕榈: 闭嘴。
棕榈: 闭嘴闭嘴闭嘴闭嘴！！
棕榈: 没用的，不管你们怎么做都无法打倒我。
棕榈: 就算说那些冠冕堂皇的话……
棕榈: 就算死命想逆转这个故事……
棕榈: 我已经说过了，故事的绝对前提是无法扭转的。
棕榈: 打从一开始，前提在这个故事中就已经是既定事项。
棕榈: 没有「资格」之人无法打倒「百物语」──
棕榈: ──从踏出第一步的时刻开始，这个故事的结局就已经注定了。
棕榈: 没错……
棕榈: ──只要「百花缭乱的委员长」不回来，只要菖蒲不在……
棕榈: 我就能用我的百物语──让你们所有人和菖蒲一样坠入黄昏……！！！！
棕榈: 什么……？
棕榈: 怎么回事？
棕榈: 嗯？这～是什么意思？
棕榈: 你已经被逼入绝境了吧。
棕榈: 我明明已经一遍又一遍地摧残你的心志。
棕榈: 然而你却──
棕榈: 看看你自己狼狈的模样吧，名草酱。
棕榈: 双腿不停发抖，一把鼻涕一把眼泪的。
棕榈: 明明很想立刻拔腿就跑。
棕榈: 为什么现在才做出那种像是当上「委员长」的举动……？
棕榈: 回答我啊，名草酱……！
棕榈: 事到如今……你还好意思模仿菖蒲吗！
旁白: [log=나구사ND]我不是菖蒲。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]我──无法成为菖蒲。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]我伸手碰触的东西，[/log]
旁白: [log=나구사ND]全部，都会毁掉。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]所以我很害怕。[/log]
旁白: 害怕受到「是不成熟的自己的错」……
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]「全都是我造成的」……[/log]
旁白: [log=나구사ND]这样的指责。 [/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]害怕真正的样子被大家发现。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]但是──[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]相较之下……像菖蒲当时那样……[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]失去紫……[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]桔梗……还有莲华……更让我感到害怕！[/log]
旁白: 棕榈
旁白: [7cd0ff]花鸟风月部[-]
旁白: [log=슈로]名草…………！[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]你说的没错，棕榈。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]我能做的就只有「演戏」而已。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]现在也只是勉强站在这里，扮演著虚假的自己。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]但是，就算是这样的我，只要能帮助到大家……[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]即便模样多么滑稽，我也会继续演下去。[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]将百花缭乱的委员长代理，名为御棱名草的角色──[/log]
旁白: 名草
旁白: [7cd0ff]百花缭乱纷争调停委员会[-]
旁白: [log=나구사ND]永远演下去！[/log]
名草: 所以紫、莲华、桔梗……还有老师。
名草: 请把力量借给我。
紫: 是！
莲华: 我等这句话很久了！
桔梗: ……嗯。
老师: 没问题，我也会全力帮忙。
棕榈: ……！
棕榈: 还没……还没完呢……！
紫: 啊！禁止做出可疑的举动！
棕榈: 反正你们的子弹对我不管用……
棕榈: 对拥有怪书的我来说，这是不变的真理……！
棕榈: 哈！从一开始就毫无意义……！
老师: 就是现在！
棕榈: 啊，唔……！？
棕榈: 为何攻击会……！
名草: …………
棕榈: 难道资格……？
棕榈: 真的……假的？
棕榈: 名草……区区名草酱……！
棕榈: 不过是改变了心境，居然就能……触及怪书的神秘？
名草: 哈啊！
棕榈: 可恶！还没结束呢！
棕榈: 我的百物语……！
老师: 莲华！拜托你了！
莲华: 哈！交给我吧！
棕榈: 什么！？居然瞬间就……！？
莲华: 百花缭乱的突击队长，不破莲华。
莲华: 于百花缭乱纷争调停委员会锻炼枪法两年。
莲华: 你最好知道一件事──
莲华: 在我奉献青春磨练的百花缭乱射击术面前，人海战术是毫无意义的！
棕榈: 可恶！
棕榈: 总之先撤退！
棕榈: 居然在退路上……！？
???: 选择利用遮挡视野的瞬间进行撤退，并在确保安全后再次召唤百物语──
???: 你想必会采取这种计策吧。
桔梗: 但是很抱歉，要看穿你单纯的思路简直易如反掌。
棕榈: 别笑死人了！桐生桔梗！
棕榈: 反正你的攻击对我根本不管用……！
棕榈: 咦……！？地面……？
桔梗: 攻击不管用又如何？
桔梗: 射击地面让你倒下不就行了吗？
桔梗: 还是你想说因为拥有怪书就能飞上天？
棕榈: ……好吧！
棕榈: 无貌形代……只要有无貌形代的话……！
棕榈: 就算是未完成的也好！只要有那个！
棕榈: ……没有？为什么？
紫: 无貌形代……已经不在这里了。
紫: 小女子的「感情」不会再任你摆布。我已经下定决心了。
棕榈: ……勘解由小路紫。
紫: 没错，我勘解由小路紫──
紫: 身为百花缭乱纷争调停委员会的一员……
紫: 箭吹棕榈──我要逮捕你！
棕榈: ！！
棕榈: 唔…………！
名草: 继续抵抗也没有意义。
棕榈: 到底为什么……？
棕榈: ……你们刚才不是还在互相中伤、诋毁、吵架吗？
棕榈: 不是还在谴责伤害自己的谎言，指责对方吗？
棕榈: 可是现在……却说要逮捕我？
棕榈: 为什么？为什么啊？到底为什么……？
名草: ……因为哪怕从现在开始也好，我想好好面对大家。
名草: 即使那只是「演戏」也无所谓。
名草: 我想以百花缭乱的身分面对大家──
紫: 是啊！没错！
棕榈: ……！！！
老师: 已经结束了，棕榈。
棕榈: 连夏莱的老师都……
棕榈: 哈，哈哈。
棕榈: 啊哈，啊哈哈哈！！
棕榈: 啊哈哈哈哈哈哈哈哈哈哈哈！！！
棕榈: 名草酱……
棕榈: 名～草～酱～！
棕榈: ……好，很好。
棕榈: 虽然真的很不满意……！
棕榈: 但这次的故事就算你们赢吧……
棕榈: 我接受……这个结局。
棕榈: 但是……别以为这样就结束了。
棕榈: 下次我一定会……亲手……
棕榈: 创造献给雏罂粟大人的「百物语」……！
老师: 等等！大家小心！
莲华: 那家伙突然把书给……！？
旁白: 未完待续
下一话: 下一话现在，向你
