GroupId: 34180

标题: 第18话另一个我们

沙织: 来这里，日和、美咲。
沙织: 在这里躲起来吧。
日和: 沙，沙织姊……
沙织: 嘘──！安静一点。头再低一点。
日和: 好，好的……不，不过，在中间的那个人是谁呀？
日和: 穿，穿，穿著……非，非常漂亮的衣服……
沙织: 我也不知道……应该是个大人物吧。
美咲: 好像是公主大人，似乎是有什么高贵的血统吧。
日和: 公，公主大人！？是公主大人吗？
日和: 世，世界上还真的有公主大人啊？和，和我们这种底层的人不一样……
日和: 既不会饿……也不会受伤吧……
日和: 也，也不会睡在路边吧……？对吧？
美咲: 嗯，嗯……应该是这样吧？
日和: ……我还以为世界上只有痛苦而已……原来还有那么漂亮、过著幸福生活的公主存在啊……总觉得有点感动。呜哇啊啊啊！
沙织: 不，不要突然哭起来！会被发现的！
日和: 对，对不起沙织姊……呜哇啊啊啊！
日和: 可是……呜哇啊啊啊！
美咲: ……虽然说是公主大人，说不定他的遭遇和我们一样，不，说不定比我们还糟呢。
沙织: ……？
美咲: 虽然看起来很像是游行，但那是押送人质给敌人的队伍。
美咲: 是因为内战吗……还会发生这种事啊。
美咲: 那个公主大人，肯定会在监狱里挨饿的吧。
美咲: 会过著能有厨余吃就觉得幸运的生活哦。
日和: 啊，啊呜呜……
沙织: 别说了，美咲。会吓到日和的。
美咲: ……怎，怎么办呢沙织姊？
美咲: 都到这里来了却只是看看就回去吗？
沙织: 不，当然要攻击了。
沙织: 混进那些人里面找些能用的东西吧。
沙织: 我们上吧。
沙织: 住手！！
奥利斯干部: 让开，第8分队长。
沙织: 你想要破坏他的光环吗！？快住手！！
日和: 求，求求你们……拜托，别再打了……呜，呜呜……
奥利斯干部: 那家伙竟敢反抗我们，教训他也是当然的。
奥利斯干部: 不让开的话，你们也会有一样的下场的。
被殴打的孩子: 咳……咳。
被殴打的孩子: 开什么玩笑……谁要听你们的……
奥利斯干部: 这家伙，竟然还敢说这种话！！
沙织: 等等！！
沙织: ……我来指导他吧。
奥利斯干部: 指导……？
美咲: ……又做没有意义的事。
沙织: 日和、美咲都是我教导出来的学生。公主也是──大家成绩都很好对吧？
沙织: 所以交给我吧──我会负起责任指导这家伙的。
美咲: ……好痛。
沙织: 美咲……不准，不准再做这种事了！
沙织: 绝对不准……！！
美咲: ……为什么？
沙织: 你说什么……？
美咲: 为什么不行呢？
美咲: 为什么非得要在这种没有意义的痛苦中活下去呢？
美咲: ──又冷、又饿、又痛苦。
美咲: 明明只是不断重复受苦的日子而已。
美咲: 为什么姊姊要强迫我们留在这种没有意义的痛苦里呢？
美咲: 这样到底有什么意义？
沙织: 那，那是因为……
沙织: 那是……因为……
美咲: ……你看，答不出来吧。
美咲: 说得好像什么都知道一样，姊姊明明就跟我们没什么两样。
沙织: ……美，美咲！等等……
沙织: 等等！我，我……
沙织: ……请原谅我吧……非常抱歉……
沙织: 我不会……不会再做出这种事了……
沙织: 不会再反抗大人说的话了……不会反抗了……我会尽力不对未来抱有希望的……
沙织: 再也不会追求幸福……也不会祈祷了……
沙织: 所以，拜托你……
沙织: 拜托你……大发慈悲……
沙织: 大发慈悲……
沙织: ……为什么要抵抗到这种程度，梓？
沙织: 和解的象征……？不是，那只是骗你的吧。
沙织: 你不是那种存在。
沙织: 你所准备、学习的一切，全部都是为了「那个任务」。
沙织: 所以，放弃抵抗接受它吧──因为一切都是徒劳的。
沙织: 梓……？
沙织: 你刚才说什么？
沙织: 等等……
沙织: 你，你要去哪里？梓！
沙织: 等等！你要做什么……你要去哪里？
沙织: 明明我们还在「这里」啊……
沙织: 梓……
沙织: 你，你已经……知道了吗？
沙织: 你已经明白……那个问题的答案了吗……？
沙织: 告诉我吧……
沙织: 我究竟该……怎么办才好……
沙织: ……梓。
弥香: ……梓？
沙织: ……！！
沙织: 唔，唔……
沙织: ……呜，咕。
