GroupId: 32040

标题: 第4话泳装派对

日步美: 啊呜……雨下的挺大的呢……
花子: 就是说呀。
小春: 嗯……早安……
花子: 哎呀，早安呀小春酱。
日步美: 早安。
日步美: 梓酱……看来还没醒呢。
梓: 嗯……嗯嗯……
小春: 怎么了吗，梓明明都很早起的……
花子: 之前应该一直都在勉强自己吧？真想让他多睡一下呢……
梓: 嗯……不行，可爱的东西……软绵绵的……那个，不好……
花子: 而且，看起来好像在做什么好梦呢♡
老师: 也可能是因为下雨的关系吧。
日步美: 啊，啊呜……竟然都打雷了……
花子: ……哎呀。
小春: 怎么了？
花子: 我忘记了，洗好的衣服还在外面……！
日步美: 不，不好了……！？
梓: ……？
旁白: （大约1小时后……）
花子（泳装）: 那么，接下来值得纪念的第1次补课部泳装派对要开始啰♡
日步美（泳装）: 啊呜……
梓（泳装）: ……
小春（泳装）: 为什么会变成这样……
老师: 情况怎么会变成这样……
花子（泳装）: 呵呵，这也没办法嘛♡
旁白: （稍微回溯时间，大约40分钟前……）
梓: 这些应该就是全部了。
花子: 这……全都被淋湿了呢。
花子: 而且到处都被泥水溅到……看来得重洗才行了。
小春: 连体育服也……呜呜，连里面都湿答答了……！
梓: 那是因为小春在途中跌倒了吧。
花子: 对不起，都怪我疏忽了……是我提出大家一起洗的错。
梓: 不，这不是花子的错。只要重洗一次就好了，衣服也只要换掉就好，不用那么在意。
日步美: 没错。继续穿著湿掉的衣服的话会感冒的，赶快先换衣服吧。
花子: ……谢谢。也对呢，头发也得赶快吹干才行。
小春: ……啊！
日步美: 小春酱？怎么了吗？
小春: ……我已经没有能换的衣服了。
日步美: ……咦？
梓: 我也是。制服跟体育服都湿了，也没有其他备用的衣服。
日步美: 咦！？这，这么说来我也，啊呜呜……
花子: ……哎呀哎呀♡你们不觉得只穿内衣上课也非常OK吗？
小春: 你在说什么啊！？笨蛋！
小春: 那种不知羞耻的事情当然不行！为什么会往那种方向讨论！？
梓: 不过也有道理。
梓: 内衣我有多准备几件，只要有穿袜子，要维持体温应该不是问题。
小春: 不要乱附和他啊！？在教室只穿内衣很不妙的吧！？
花子: 但是小春酱，你想像一下──
小春: 你给我安静！！
小春: 现在赶快洗一洗，用烘干机之类的烘一下不是马上就干了吗！
小春: 在洗的时候就围个浴巾之类的就好！发生什么事的话只要交给老师就好了啊！
小春: 况且，在这种情况下没必要赶著念书吧！为什么要这么急著念书啊！？
花子: 就算照你说的做，在那个时候也是只穿内衣的吧？
梓: 虽然想赶快念书，不过在洗完衣服之前也没办法到教室。总之先脱了吧。
日步美: 啊呜……
小春: 为什么每个人都想脱啊！？露出可是犯罪唷！？
旁白: 老师的房间
旁白: （在衣服洗好之前，决定先待在房间里）
小春: 咦！？怎，怎么了！？
日步美: 好，好像是停电了呢……？
花子: 是打雷引起的停电吗？
日步美: 咦，刚，刚才的声音是……！？
梓: ……出问题了。
梓: 洗衣机停下来了，而且盖子还打不开。这下糟了。
小春: ……！？
老师: 这也没办法……
花子（泳装）: 没错。既然这样也只能进行泳装派对而不是睡衣派对了呢♡
日步美（泳装）: 啊呜……总，总觉得应该还有其他办法才对呀……
花子（泳装）: 哎呀？其他方法指的是内衣派对对吧？我觉得那样也不错唷♡
梓（泳装）: 这种情况下很难上课……
梓（泳装）: 这种程度的打雷居然就会让整栋建筑瘫痪，这里的安全系统还真糟糕。
