GroupId: 10025030

标题: 第3话禁忌

都子（泳装）: ……我整理了调查的中期报告。
都子（泳装）: 询问夜户浦村的渔民们后得知，
都子（泳装）: 近几个月来并没有发生足以影响虾只捕捞的事件。
都子（泳装）: 证词显示，最近的渔获量的确有减少，不过并非足以导致D.U.全区一虾难求的程度。
咲希（泳装）: 我也试著调查了「Red Hook Express」的加工厂，
咲希（泳装）: 不过并没有发现什么事故或疑点。
咲希（泳装）: 真是个和平的村子啊──不过说难听一点，也是安静到令人不适的村子。
萌（泳装）: 我确认了位于村子入口的监视器，
萌（泳装）: 不过除了一天两班的公车之外，没有任何车辆进出。
萌（泳装）: 虽然能运送大量冷冻虾子的方法相当有限……
萌（泳装）: 不过除了「Red Hook Express」的定期船之外并没有造访村子的迹象。
美优（泳装）: 没有在与外部交流吗……？
美优（泳装）: 观光客好像也只有我们而已……
美优（泳装）: 啊，有件事我有点在意……
美优（泳装）: 我在海边遇到了一个带著钓具的人……
美优（泳装）: 不过那个人与其说是对钓鱼有兴趣……
美优（泳装）: 反而更像是在寻找什么别的东西……
老师: 总觉得……
都子（泳装）: ……真可疑呢。
都子（泳装）: 综合收集到的情报来看，这个村子应该没有发生问题才对。
都子（泳装）: 然而D.U.却一虾难求，这就代表……
咲希（泳装）: 虽然不是很想怀疑村民……
萌（泳装）: 这么看来，是有人在说谎啊。
老师: 大家与村民接触后有什么感想吗？
咲希（泳装）: 唔嗯，这个嘛……
咲希（泳装）: 大家都似乎都对外地人相当警戒，根本没办法好好对话。
咲希（泳装）: 就连平时很亲切的女武神警察学园的学生也很不友善。
咲希（泳装）: 甚至到了让人不太敢搭话的程度。
美优（泳装）: 有什么……让外地人知道的话会很不妙的事吗……？
萌（泳装）: 咯嘻嘻……那当然啰，美优。
萌（泳装）: 没有理由的话就没必要那么生气了吧。
萌（泳装）: 他们肯定有所隐瞒。
萌（泳装）: 比如～你想想之前咲希他，因为衣服没干就没穿内衣出任务时的反应──
咲希（泳装）: 喂！为什么要突然提起那件事啊……！
都子（泳装）: 还有……村民有提到要小心「深处的存在」。
咲希（泳装）: 啊，那个我也有听过。
咲希（泳装）: 说是在附近游泳的话，要注意别让「深处的存在」降下制裁。
美优（泳装）: 嗯……我是从钓客口中听到如果能获得「深处的存在」的帮助……之类的话。
萌（泳装）: 什么意思，所以是跟钓鱼有关系吗？
萌（泳装）: ……难道这个村子会有海豚出没？
???: ……「深处的存在」是夜户浦村自古以来就有的都市传说。
???: 指的是栖息于海中的超凡存在──
都子（泳装）: 你是……？
???: 哎呀，打断大家的谈话，真是非常不好意思。
???: 实在是很久没看见造访村子的客人，情不自禁就出声搭话了。
海运公司的人: 初次见面。
海运公司的人: 我是一名经营将夜户浦村出产的虾子进行加工，并送往D.U.事业的海运业者。
咲希（泳装）: 运送虾子？
咲希（泳装）: 也就是说……
都子（泳装）: 你就是「Red Hook Express」的董事长吗？
海运公司的人: 哈哈。被这么称呼实在让人有些难为情呢。
海运公司的人: 以前我也曾经以一名船员的身分出海捕鱼，不过却始终无法达到资深渔夫的实力……因而半途而废了。
都子（泳装）: 很高兴见到您。
都子（泳装）: 我们也一直很想与总是供应非常美味的虾子到D.U.的
都子（泳装）: 「Red Hook Express」的董事长见一面呢。
海运公司的人: 哈哈哈，能听到你们这么说真是相当欣慰。
都子（泳装）: 不过……感觉最近在D.U.好像几乎看不到虾子呢。
都子（泳装）: 餐厅自不用说，连便利商店似乎也没有见到……
海运公司的人: …………
都子（泳装）: 身为董事长的您，是否知道些什么呢？
海运公司的人: 那是因为──遭遇了渔获量不佳的情况。
海运公司的人: 虽然原因尚不清楚，也许是水温上升之类的影响吧。
海运公司的人: 甚至到了最近有捕虾回来的船都很少见的程度。
海运公司的人: 既然捕不到虾子，自然也就无法供应给D.U.了不是吗？
海运公司的人: 我们面对自然实在无能为力，只能祈祷时间能解决问题而已。
海运公司的人: 对我们来说，这同样是与大家的生活息息相关的问题，因此也想设法解决……
咲希（泳装）: 不过村民们都说虽然渔获量有减少，但并不是什么大问题啊……
海运公司的人: ……毕竟这事关跑船人的自尊心。
海运公司的人: 想必无法老实说出实情吧。
海运公司的人: 况且他们也并非在捕捞作业上有疏失不是吗？
海运公司的人: 虾子的量会由于各种因素有所变化也是很正常的。
海运公司的人: 将其称之为问题，我想是有点语病。
咲希（泳装）: 虽然是这样没错，可是……
海运公司的人: 真要说的话，我也对这个捕不到虾子的情况很不满意。
海运公司的人: 光是这个月就不知道出现了多少损失……
海运公司的人: 如果可以，我甚至都想请求「深处的存在」帮忙唤回虾子们了。
美优（泳装）: 那，那个……「深处的存在」是什么呢……？
海运公司的人: 就像刚才提到的一样，「深处的存在」指的是栖息于大海中传说般的存在。
海运公司的人: 时至今日依然在夜户浦村口耳相传著。
海运公司的人: 据我所知，村子东边名为「鬼岩礁」的岩礁地带附近有座海底城市……
海运公司的人: 他们似乎就栖息在那里。
海运公司的人: 其身体被鳞片所覆盖，拥有能在深海来去自如的强健身躯。
海运公司的人: 由于仅会因为肉体损伤的原因而死亡，
海运公司的人: 据传曾有许多梦想长生不老的人因而造访了这个村子。
海运公司的人: ……不过，那些寻梦者的下落似乎依然不得而知。
美优（泳装）: 噫，噫噫……
海运公司的人: 此外，也有「深处的存在」会授予中意的人类各式各样加护的说法。
海运公司的人: 简单来说，「深处的存在」──就是如同掌管大海的神一样的存在，可以这么说吧。

<选择>
1. 老师: 像是龙王吗……？
海运公司的人: 这个嘛，虽然不完全相同，但可以说是类似的概念吧。

2. 老师: 像是O行侠吗……？
</选择>

海运公司的人: ……嗯？你指的是……？

海运公司的人: 总之……或许是因为渔获量减少感到不安的缘故，
海运公司的人: 最近大家又开始提起「深处的存在」了。
海运公司的人: 还说「应当献上祭品」以平息他们的愤怒，
海运公司的人: 或是「应当赶走扰乱规律的外地人」之类的话。
都子（泳装）: 您说祭品……具体来说是什么样的祭品呢？
海运公司的人: 那当然……是活生生的人类。
美优（泳装）: ……！
海运公司的人: ……呵呵，开玩笑的。
海运公司的人: 请不要那么害怕。
海运公司的人: 活人献祭这种事不过是传说罢了。
海运公司的人: 其真伪现在也无从得知……
海运公司的人: 但现在这个时代，如果有人消失的话，世人也不会默不作声吧？
海运公司的人: ……我们也想尽可能平静地继续在这里做生意啊。
咲希（泳装）: （这种说法……简直像是如果不会引起骚动，献上祭品也在所不惜啊）
海运公司的人: 如果各位还是对「深处的存在」感到好奇，不妨到「鬼岩礁」看看如何？
海运公司的人: 不过，在潮差变化大的大潮之日，还请千万不要靠近。
都子（泳装）: ……为什么呢？
海运公司的人: 根据传说，「深处的存在」为了回收供品，会在大潮之日在陆地上现身。
海运公司的人: 如果村民们在我们不知道的地方真的有献上祭品……
海运公司的人: 我并不认为打探村子情报的外地人会受到欢迎。
